,year_make,model_trim,price,state,miles,source,type
435,2018 BMW ,missing,30998,missing,30725.0,sonic,sedan
436,2018 BMW ,missing,29998,missing,27065.0,sonic,sedan
437,2018 BMW ,missing,28198,missing,16194.0,sonic,sedan
438,2018 BMW ,missing,28998,missing,18869.0,sonic,sedan
439,2018 BMW ,missing,33407,missing,19814.0,sonic,sedan
440,2017 BMW ,missing,22999,missing,49012.0,sonic,sedan
441,2017 BMW ,missing,26999,missing,25198.0,sonic,sedan
442,2021 BMW ,missing,45434,missing,5584.0,sonic,sedan
443,2021 BMW ,missing,45434,missing,6606.0,sonic,sedan
444,2021 BMW ,missing,44784,missing,6534.0,sonic,sedan
445,2021 BMW ,missing,42701,missing,6767.0,sonic,sedan
446,2021 BMW ,missing,44284,missing,7826.0,sonic,sedan
447,2021 BMW ,missing,47414,missing,7712.0,sonic,sedan
448,2021 BMW ,missing,44619,missing,7728.0,sonic,sedan
449,2021 BMW ,missing,48214,missing,7769.0,sonic,sedan
450,2021 BMW ,missing,43719,missing,7037.0,sonic,sedan
451,2021 BMW ,missing,44619,missing,8532.0,sonic,sedan
452,2021 BMW ,missing,47105,missing,8429.0,sonic,sedan
453,2021 BMW ,missing,44864,missing,9253.0,sonic,sedan
454,2021 BMW ,missing,46514,missing,6579.0,sonic,sedan
455,2021 BMW ,missing,44864,missing,8762.0,sonic,sedan
456,2021 BMW ,missing,44904,missing,7826.0,sonic,sedan
457,2021 BMW ,missing,45382,missing,2615.0,sonic,sedan
458,2021 BMW ,missing,48391,missing,1781.0,sonic,sedan
459,2021 BMW ,missing,46154,missing,5668.0,sonic,sedan
460,2021 BMW ,missing,46992,missing,2751.0,sonic,sedan
461,2018 BMW ,missing,32999,missing,39359.0,sonic,sedan
462,2017 BMW ,missing,28999,missing,29112.0,sonic,sedan
463,2018 BMW ,missing,45999,missing,21042.0,sonic,sedan
464,2018 BMW ,missing,38999,missing,25932.0,sonic,sedan
465,2018 BMW ,missing,39999,missing,30501.0,sonic,sedan
466,2018 BMW ,missing,37998,missing,33581.0,sonic,sedan
467,2017 BMW ,missing,32608,missing,16664.0,sonic,sedan
468,2019 BMW ,missing,31498,missing,26214.0,sonic,sedan
469,2019 BMW ,missing,31999,missing,42326.0,sonic,sedan
470,2016 BMW ,missing,25899,missing,54439.0,sonic,sedan
471,2015 BMW ,missing,20999,missing,68631.0,sonic,sedan
472,2018 BMW ,missing,30498,missing,47116.0,sonic,sedan
473,2018 BMW ,missing,33999,missing,25972.0,sonic,sedan
474,2018 BMW ,missing,38999,missing,10726.0,sonic,sedan
475,2020 BMW ,missing,37607,missing,29025.0,sonic,sedan
476,2019 BMW ,missing,33999,missing,49686.0,sonic,sedan
477,2019 BMW ,missing,34798,missing,12777.0,sonic,sedan
478,2019 BMW ,missing,34798,missing,16179.0,sonic,sedan
479,2019 BMW ,missing,33998,missing,27958.0,sonic,sedan
480,2019 BMW ,missing,32596,missing,18578.0,sonic,sedan
481,2019 BMW ,missing,32998,missing,19659.0,sonic,sedan
482,2019 BMW ,missing,31698,missing,35494.0,sonic,sedan
483,2018 BMW ,missing,29999,missing,35339.0,sonic,sedan
484,2018 BMW ,missing,Please Call,missing,31169.0,sonic,sedan
485,2018 BMW ,missing,33999,missing,36276.0,sonic,sedan
486,2018 BMW ,missing,30699,missing,17032.0,sonic,sedan
487,2018 BMW ,missing,32696,missing,19614.0,sonic,sedan
488,2018 BMW ,missing,29399,missing,40677.0,sonic,sedan
489,2018 BMW ,missing,31999,missing,23259.0,sonic,sedan
490,2018 BMW ,missing,33999,missing,26218.0,sonic,sedan
491,2018 BMW ,missing,29896,missing,24041.0,sonic,sedan
492,2018 BMW ,missing,32999,missing,27589.0,sonic,sedan
493,2018 BMW ,missing,31999,missing,38715.0,sonic,sedan
494,2019 BMW ,missing,37999,missing,41642.0,sonic,sedan
495,2019 BMW ,missing,40798,missing,22078.0,sonic,sedan
496,2019 BMW ,missing,39999,missing,23661.0,sonic,sedan
497,2018 BMW ,missing,38798,missing,35839.0,sonic,sedan
498,2016 BMW ,missing,16996,missing,87357.0,sonic,sedan
499,2011 BMW ,missing,15999,missing,51637.0,sonic,sedan
500,2021 BMW ,missing,55600,missing,2991.0,sonic,sedan
501,2021 BMW ,missing,56600,missing,4900.0,sonic,sedan
502,2021 BMW ,missing,64600,missing,1145.0,sonic,sedan
503,2018 BMW ,missing,41398,missing,37514.0,sonic,sedan
504,2012 BMW ,missing,13999,missing,85033.0,sonic,sedan
505,2015 BMW ,missing,20999,missing,58911.0,sonic,sedan
506,2015 BMW ,missing,19999,missing,65100.0,sonic,sedan
507,2015 BMW ,missing,18999,missing,72739.0,sonic,sedan
508,2015 BMW ,missing,18999,missing,72739.0,sonic,sedan
509,2015 BMW ,missing,21999,missing,37844.0,sonic,sedan
510,2015 BMW ,missing,21998,missing,49183.0,sonic,sedan
511,2014 BMW ,missing,16999,missing,66713.0,sonic,sedan
512,2018 BMW ,missing,33999,missing,39608.0,sonic,sedan
513,2018 BMW ,missing,33999,missing,47949.0,sonic,sedan
514,2018 BMW ,missing,34499,missing,33386.0,sonic,sedan
515,2018 BMW ,missing,35999,missing,22604.0,sonic,sedan
516,2018 BMW ,missing,35995,missing,23508.0,sonic,sedan
517,2018 BMW ,missing,34999,missing,25048.0,sonic,sedan
518,2018 BMW ,missing,41999,missing,26710.0,sonic,sedan
519,2018 BMW ,missing,37499,missing,20591.0,sonic,sedan
520,2018 BMW ,missing,33999,missing,32518.0,sonic,sedan
521,2018 BMW ,missing,29396,missing,55675.0,sonic,sedan
522,2018 BMW ,missing,38999,missing,8781.0,sonic,sedan
523,2018 BMW ,missing,36996,missing,19401.0,sonic,sedan
524,2018 BMW ,missing,36997,missing,22223.0,sonic,sedan
525,2018 BMW ,missing,36598,missing,20915.0,sonic,sedan
526,2018 BMW ,missing,32998,missing,36949.0,sonic,sedan
527,2018 BMW ,missing,34999,missing,31207.0,sonic,sedan
528,2018 BMW ,missing,Please Call,missing,18408.0,sonic,sedan
529,2018 BMW ,missing,35796,missing,24698.0,sonic,sedan
530,2021 BMW ,missing,57640,missing,6.0,sonic,sedan
531,2018 BMW ,missing,28106,missing,75515.0,sonic,sedan
532,2018 BMW ,missing,39999,missing,32000.0,sonic,sedan
533,2018 BMW ,missing,37499,missing,19114.0,sonic,sedan
534,2018 BMW ,missing,37998,missing,28175.0,sonic,sedan
535,2018 BMW ,missing,35398,missing,26500.0,sonic,sedan
536,2019 BMW ,missing,38486,missing,28244.0,sonic,sedan
537,2021 BMW ,missing,58172,missing,12.0,sonic,sedan
538,2021 BMW ,missing,58034,missing,19.0,sonic,sedan
539,2021 BMW ,missing,60224,missing,9897.0,sonic,sedan
540,2021 BMW ,missing,56273,missing,10.0,sonic,sedan
541,2018 BMW ,missing,38498,missing,32295.0,sonic,sedan
542,2018 BMW ,missing,39998,missing,28521.0,sonic,sedan
543,2018 BMW ,missing,38298,missing,29681.0,sonic,sedan
544,2021 BMW ,missing,58981,missing,5.0,sonic,sedan
545,2021 BMW ,missing,54541,missing,2847.0,sonic,sedan
546,2021 BMW ,missing,58099,missing,9102.0,sonic,sedan
547,2021 BMW ,missing,57530,missing,6.0,sonic,sedan
548,2021 BMW ,missing,57143,missing,226.0,sonic,sedan
549,2021 BMW ,missing,57151,missing,8.0,sonic,sedan
550,2021 BMW ,missing,51996,missing,2896.0,sonic,sedan
551,2021 BMW ,missing,57340,missing,20.0,sonic,sedan
552,2021 BMW ,missing,55851,missing,42.0,sonic,sedan
553,2021 BMW ,missing,57034,missing,7.0,sonic,sedan
554,2021 BMW ,missing,55971,missing,8000.0,sonic,sedan
555,2021 BMW ,missing,58080,missing,3.0,sonic,sedan
556,2021 BMW ,missing,52990,missing,6.0,sonic,sedan
557,2021 BMW ,missing,60141,missing,10.0,sonic,sedan
558,2019 BMW ,missing,38798,missing,18040.0,sonic,sedan
559,2019 BMW ,missing,41999,missing,13198.0,sonic,sedan
560,2019 BMW ,missing,35697,missing,55915.0,sonic,sedan
561,2019 BMW ,missing,36797,missing,42562.0,sonic,sedan
562,2019 BMW ,missing,37797,missing,35803.0,sonic,sedan
563,2018 BMW ,missing,35999,missing,20194.0,sonic,sedan
564,2018 BMW ,missing,35798,missing,32278.0,sonic,sedan
565,2018 BMW ,missing,34999,missing,26789.0,sonic,sedan
566,2018 BMW ,missing,36999,missing,18910.0,sonic,sedan
567,2018 BMW ,missing,36999,missing,33760.0,sonic,sedan
568,2018 BMW ,missing,38798,missing,23907.0,sonic,sedan
569,2018 BMW ,missing,32999,missing,37611.0,sonic,sedan
570,2018 BMW ,missing,37999,missing,25622.0,sonic,sedan
571,2018 BMW ,missing,35999,missing,26934.0,sonic,sedan
572,2018 BMW ,missing,33999,missing,37287.0,sonic,sedan
573,2018 BMW ,missing,37999,missing,21272.0,sonic,sedan
574,2018 BMW ,missing,40999,missing,11775.0,sonic,sedan
575,2018 BMW ,missing,37298,missing,14918.0,sonic,sedan
576,2018 BMW ,missing,35798,missing,41829.0,sonic,sedan
577,2018 BMW ,missing,34999,missing,39375.0,sonic,sedan
578,2018 BMW ,missing,37999,missing,23376.0,sonic,sedan
579,2018 BMW ,missing,30496,missing,49800.0,sonic,sedan
580,2018 BMW ,missing,40798,missing,10319.0,sonic,sedan
581,2018 BMW ,missing,39798,missing,19567.0,sonic,sedan
582,2018 BMW ,missing,34996,missing,22935.0,sonic,sedan
583,2018 BMW ,missing,31496,missing,38777.0,sonic,sedan
584,2018 BMW ,missing,34996,missing,24998.0,sonic,sedan
585,2018 BMW ,missing,30296,missing,49890.0,sonic,sedan
586,2018 BMW ,missing,36697,missing,23646.0,sonic,sedan
587,2018 BMW ,missing,35998,missing,44060.0,sonic,sedan
588,2018 BMW ,missing,35298,missing,24936.0,sonic,sedan
589,2018 BMW ,missing,33298,missing,28634.0,sonic,sedan
590,2018 BMW ,missing,38498,missing,18626.0,sonic,sedan
591,2018 BMW ,missing,36698,missing,34090.0,sonic,sedan
592,2017 BMW ,missing,31999,missing,49393.0,sonic,sedan
593,2017 BMW ,missing,30605,missing,38783.0,sonic,sedan
594,2017 BMW ,missing,33999,missing,30901.0,sonic,sedan
595,2020 BMW ,missing,42999,missing,23453.0,sonic,sedan
596,2018 BMW ,missing,42999,missing,9810.0,sonic,sedan
597,2018 BMW ,missing,38999,missing,47136.0,sonic,sedan
598,2021 BMW ,missing,55084,missing,7104.0,sonic,sedan
599,2021 BMW ,missing,53994,missing,6509.0,sonic,sedan
600,2021 BMW ,missing,53104,missing,8835.0,sonic,sedan
601,2021 BMW ,missing,56374,missing,5950.0,sonic,sedan
602,2021 BMW ,missing,55894,missing,6439.0,sonic,sedan
603,2016 BMW ,missing,25999,missing,64726.0,sonic,sedan
604,2016 BMW ,missing,25999,missing,57096.0,sonic,sedan
605,2015 BMW ,missing,21999,missing,86780.0,sonic,sedan
606,2015 BMW ,missing,23499,missing,65091.0,sonic,sedan
607,2015 BMW ,missing,26998,missing,30304.0,sonic,sedan
608,2018 BMW ,missing,37999,missing,40277.0,sonic,sedan
609,2021 BMW ,missing,61231,missing,8.0,sonic,sedan
610,2021 BMW ,missing,61729,missing,6450.0,sonic,sedan
611,2021 BMW ,missing,66384,missing,26.0,sonic,sedan
612,2021 BMW ,missing,62049,missing,6733.0,sonic,sedan
613,2020 BMW ,missing,53999,missing,1386.0,sonic,sedan
614,2020 BMW ,missing,49608,missing,21785.0,sonic,sedan
615,2019 BMW ,missing,42999,missing,23489.0,sonic,sedan
616,2018 BMW ,missing,42898,missing,21826.0,sonic,sedan
617,2018 BMW ,missing,42999,missing,35525.0,sonic,sedan
618,2018 BMW ,missing,44999,missing,30581.0,sonic,sedan
619,2018 BMW ,missing,39999,missing,45923.0,sonic,sedan
620,2018 BMW ,missing,48498,missing,21707.0,sonic,sedan
621,2018 BMW ,missing,45798,missing,27975.0,sonic,sedan
622,2018 BMW ,missing,42999,missing,23820.0,sonic,sedan
623,2018 BMW ,missing,40999,missing,35865.0,sonic,sedan
624,2018 BMW ,missing,39996,missing,25461.0,sonic,sedan
625,2018 BMW ,missing,40999,missing,34886.0,sonic,sedan
626,2018 BMW ,missing,36996,missing,30499.0,sonic,sedan
627,2018 BMW ,missing,43798,missing,17140.0,sonic,sedan
628,2018 BMW ,missing,37798,missing,30105.0,sonic,sedan
629,2017 BMW ,missing,42608,missing,38306.0,sonic,sedan
630,2016 BMW ,missing,32499,missing,68719.0,sonic,sedan
631,2018 BMW ,missing,56998,missing,17270.0,sonic,sedan
632,2018 BMW ,missing,71277,missing,45638.0,sonic,sedan
633,2016 BMW ,missing,34999,missing,52749.0,sonic,sedan
634,2019 BMW ,missing,59797,missing,48933.0,sonic,sedan
635,2018 BMW ,missing,49999,missing,36425.0,sonic,sedan
636,2018 BMW ,missing,40496,missing,48221.0,sonic,sedan
637,2021 BMW ,missing,97341,missing,1.0,sonic,sedan
638,2021 BMW ,missing,94712,missing,38.0,sonic,sedan
639,2021 BMW ,missing,88443,missing,5190.0,sonic,sedan
640,2022 BMW ,missing,90290,missing,9.0,sonic,sedan
641,2022 BMW ,missing,92810,missing,8.0,sonic,sedan
642,2022 BMW ,missing,93691,missing,5.0,sonic,sedan
643,2022 BMW ,missing,94290,missing,6.0,sonic,sedan
644,2022 BMW ,missing,94131,missing,23.0,sonic,sedan
645,2021 BMW ,missing,69999,missing,5597.0,sonic,sedan
646,2021 BMW ,missing,82999,missing,18347.0,sonic,sedan
647,2021 BMW ,missing,89454,missing,6913.0,sonic,sedan
648,2019 BMW ,missing,52999,missing,24513.0,sonic,sedan
649,2019 BMW ,missing,49999,missing,50938.0,sonic,sedan
650,2019 BMW ,missing,50999,missing,35927.0,sonic,sedan
651,2019 BMW ,missing,52996,missing,22033.0,sonic,sedan
652,2017 BMW ,missing,Please Call,missing,37433.0,sonic,sedan
653,2012 BMW ,missing,13999,missing,97266.0,sonic,sedan
654,2019 BMW ,missing,56198,missing,51204.0,sonic,sedan
655,2013 BMW ,missing,21999,missing,60144.0,sonic,sedan
656,2022 BMW ,missing,108051,missing,1348.0,sonic,sedan
657,2022 BMW ,missing,106651,missing,1001.0,sonic,sedan
658,2022 BMW ,missing,110893,missing,2100.0,sonic,sedan
659,2021 BMW ,missing,99933,missing,3000.0,sonic,sedan
660,2019 BMW ,missing,60996,missing,26220.0,sonic,sedan
661,2019 BMW ,missing,67999,missing,14079.0,sonic,sedan
662,2019 BMW ,missing,64996,missing,12641.0,sonic,sedan
663,2019 BMW ,missing,61497,missing,47776.0,sonic,sedan
664,2019 BMW ,missing,64797,missing,31939.0,sonic,sedan
665,2019 BMW ,missing,64798,missing,31204.0,sonic,sedan
666,2018 BMW ,missing,61496,missing,20197.0,sonic,sedan
667,2018 BMW ,missing,59599,missing,34346.0,sonic,sedan
668,2018 BMW ,missing,62999,missing,18181.0,sonic,sedan
669,2016 BMW ,missing,86984,missing,,sonic,sedan
670,2016 BMW ,missing,39999,missing,46670.0,sonic,sedan
671,2021 BMW ,missing,102354,missing,1001.0,sonic,sedan
672,2022 BMW ,missing,107845,missing,1049.0,sonic,sedan
673,2020 BMW ,missing,79999,missing,1015.0,sonic,sedan
674,2017 BMW ,missing,63998,missing,58754.0,sonic,sedan
675,2019 BMW ,missing,88785,missing,33100.0,sonic,sedan
676,2021 BMW ,missing,48892,missing,4507.0,sonic,sedan
677,2021 BMW ,missing,52399,missing,5869.0,sonic,sedan
678,2021 BMW ,missing,47981,missing,21.0,sonic,sedan
679,2021 BMW ,missing,46624,missing,5799.0,sonic,sedan
680,2018 BMW ,missing,75996,missing,21541.0,sonic,sedan
681,2018 BMW ,missing,52766,missing,47053.0,sonic,sedan
682,2018 BMW ,missing,64999,missing,25071.0,sonic,sedan
683,2018 BMW ,missing,51999,missing,50415.0,sonic,sedan
684,2021 BMW ,missing,54999,missing,3444.0,sonic,sedan
685,2021 BMW ,missing,59754,missing,11.0,sonic,sedan
686,2021 BMW ,missing,60643,missing,2100.0,sonic,sedan
687,2021 BMW ,missing,59910,missing,20.0,sonic,sedan
688,2021 BMW ,missing,58931,missing,10.0,sonic,sedan
689,2021 BMW ,missing,59522,missing,7.0,sonic,sedan
690,2021 BMW ,missing,55191,missing,6420.0,sonic,sedan
691,2016 BMW ,missing,51999,missing,60870.0,sonic,sedan
692,2013 BMW ,missing,31498,missing,94130.0,sonic,sedan
693,2020 BMW ,missing,103888,missing,12022.0,sonic,sedan
694,2019 BMW ,missing,75996,missing,49281.0,sonic,sedan
695,2018 BMW ,missing,84798,missing,21657.0,sonic,sedan
696,2018 BMW ,missing,75996,missing,24088.0,sonic,sedan
697,2018 BMW ,missing,77896,missing,28170.0,sonic,sedan
698,2018 BMW ,missing,77106,missing,32672.0,sonic,sedan
699,2018 BMW ,missing,79998,missing,32094.0,sonic,sedan
700,2013 BMW ,missing,33798,missing,75388.0,sonic,sedan
701,2019 BMW ,missing,85997,missing,28023.0,sonic,sedan
702,2018 BMW ,missing,55999,missing,37095.0,sonic,sedan
703,2018 BMW ,missing,56498,missing,32877.0,sonic,sedan
704,2019 BMW ,missing,56999,missing,33881.0,sonic,sedan
705,2018 BMW ,missing,53765,missing,22166.0,sonic,sedan
706,2018 BMW ,missing,53999,missing,23359.0,sonic,sedan
707,2019 BMW ,missing,Please Call,missing,16670.0,sonic,sedan
708,2019 BMW ,missing,64999,missing,16951.0,sonic,sedan
709,2018 BMW ,missing,69999,missing,39049.0,sonic,sedan
710,2022 BMW ,missing,178571,missing,22.0,sonic,sedan
711,2022 BMW ,missing,138091,missing,1405.0,sonic,sedan
712,2019 BMW ,missing,26499,missing,6618.0,sonic,sedan
713,2019 BMW ,missing,26999,missing,9942.0,sonic,sedan
714,2019 BMW ,missing,26999,missing,4787.0,sonic,sedan
715,2019 BMW ,missing,29698,missing,20888.0,sonic,sedan
716,2018 BMW ,missing,22499,missing,21485.0,sonic,sedan
717,2018 BMW ,missing,21999,missing,20245.0,sonic,sedan
718,2018 BMW ,missing,23698,missing,14509.0,sonic,sedan
719,2018 BMW ,missing,22888,missing,15351.0,sonic,sedan
720,2019 BMW ,missing,30999,missing,15036.0,sonic,sedan
721,2019 BMW ,missing,32998,missing,6939.0,sonic,sedan
722,2014 BMW ,missing,13999,missing,61592.0,sonic,sedan
723,2018 BMW ,missing,25499,missing,45015.0,sonic,sedan
724,2018 BMW ,missing,21996,missing,46768.0,sonic,sedan
725,2018 BMW ,missing,24999,missing,34381.0,sonic,sedan
726,2018 BMW ,missing,25998,missing,14679.0,sonic,sedan
727,2018 BMW ,missing,24998,missing,20182.0,sonic,sedan
728,2018 BMW ,missing,25999,missing,27508.0,sonic,sedan
729,2018 BMW ,missing,26999,missing,20825.0,sonic,sedan
730,2018 BMW ,missing,25999,missing,32012.0,sonic,sedan
731,2009 Buick ,missing,8999,missing,63689.0,sonic,sedan
732,2015 Buick ,missing,15498,missing,79551.0,sonic,sedan
733,2015 Buick ,missing,14999,missing,79551.0,sonic,sedan
734,2019 Buick ,missing,28698,missing,31095.0,sonic,sedan
735,2017 Buick ,missing,27998,missing,29611.0,sonic,sedan
736,2011 Buick ,missing,8999,missing,71183.0,sonic,sedan
737,2017 CADILLAC ,missing,22198,missing,31227.0,sonic,sedan
738,2018 CADILLAC ,missing,28996,missing,16744.0,sonic,sedan
739,2016 CADILLAC ,missing,Please Call,missing,50567.0,sonic,sedan
740,2017 CADILLAC ,missing,25998,missing,25709.0,sonic,sedan
741,2013 CADILLAC ,missing,16499,missing,79180.0,sonic,sedan
742,2018 CADILLAC ,missing,53998,missing,45166.0,sonic,sedan
743,2017 CADILLAC ,missing,44997,missing,39100.0,sonic,sedan
744,2021 CADILLAC ,missing,37999,missing,919.0,sonic,sedan
745,2020 CADILLAC ,missing,37998,missing,5662.0,sonic,sedan
746,2020 CADILLAC ,missing,36999,missing,6433.0,sonic,sedan
747,2020 CADILLAC ,missing,42996,missing,6793.0,sonic,sedan
748,2019 CADILLAC ,missing,59999,missing,17799.0,sonic,sedan
749,2020 CADILLAC ,missing,58999,missing,13181.0,sonic,sedan
750,2016 CADILLAC ,missing,32896,missing,48540.0,sonic,sedan
751,2018 CADILLAC ,missing,49489,missing,21595.0,sonic,sedan
752,2018 CADILLAC ,missing,40296,missing,35484.0,sonic,sedan
753,2018 CADILLAC ,missing,25999,missing,85958.0,sonic,sedan
754,2018 CADILLAC ,missing,32998,missing,25755.0,sonic,sedan
755,2017 CADILLAC ,missing,25999,missing,59899.0,sonic,sedan
756,2019 CADILLAC ,missing,29999,missing,61420.0,sonic,sedan
757,2016 CADILLAC ,missing,26798,missing,25825.0,sonic,sedan
758,2012 CADILLAC ,missing,10498,missing,132832.0,sonic,sedan
759,2019 CADILLAC ,missing,Please Call,missing,22074.0,sonic,sedan
760,2017 CADILLAC ,missing,28699,missing,41873.0,sonic,sedan
761,2014 CADILLAC ,missing,15999,missing,113700.0,sonic,sedan
762,2017 CADILLAC ,missing,31998,missing,39957.0,sonic,sedan
763,2019 CADILLAC ,missing,34997,missing,3846.0,sonic,sedan
764,2017 CADILLAC ,missing,25998,missing,38708.0,sonic,sedan
765,2019 CADILLAC ,missing,30999,missing,46444.0,sonic,sedan
766,2019 CADILLAC ,missing,31798,missing,44507.0,sonic,sedan
767,2019 CADILLAC ,missing,31798,missing,42047.0,sonic,sedan
768,2019 CADILLAC ,missing,31798,missing,44965.0,sonic,sedan
769,2017 CADILLAC ,missing,18996,missing,78072.0,sonic,sedan
770,2017 CADILLAC ,missing,20998,missing,61525.0,sonic,sedan
771,2015 CADILLAC ,missing,24999,missing,28673.0,sonic,sedan
772,2013 CADILLAC ,missing,18499,missing,62064.0,sonic,sedan
773,2012 Cadillac ,missing,14999,missing,66073.0,sonic,sedan
774,2013 Chevrolet ,missing,10499,missing,25884.0,sonic,sedan
775,2015 Chevrolet ,missing,9499,missing,101911.0,sonic,sedan
776,2014 Chevrolet ,missing,9999,missing,76058.0,sonic,sedan
777,2019 Chevrolet ,missing,15766,missing,22539.0,sonic,sedan
778,2018 Chevrolet ,missing,17999,missing,25603.0,sonic,sedan
779,2018 Chevrolet ,missing,16999,missing,46268.0,sonic,sedan
780,2017 Chevrolet ,missing,13999,missing,65123.0,sonic,sedan
781,2017 Chevrolet ,missing,15998,missing,27221.0,sonic,sedan
782,2018 Chevrolet ,missing,16306,missing,18620.0,sonic,sedan
783,2019 Chevrolet ,missing,16796,missing,22983.0,sonic,sedan
784,2018 Chevrolet ,missing,17999,missing,35361.0,sonic,sedan
785,2018 Chevrolet ,missing,17239,missing,36747.0,sonic,sedan
786,2018 Chevrolet ,missing,16997,missing,35753.0,sonic,sedan
787,2018 Chevrolet ,missing,16196,missing,13339.0,sonic,sedan
788,2017 Chevrolet ,missing,15981,missing,10590.0,sonic,sedan
789,2017 Chevrolet ,missing,16197,missing,33029.0,sonic,sedan
790,2017 Chevrolet ,missing,15698,missing,33029.0,sonic,sedan
791,2003 Chevrolet ,missing,5999,missing,57056.0,sonic,sedan
792,2020 Chevrolet ,missing,26999,missing,32680.0,sonic,sedan
793,2018 Chevrolet ,missing,23989,missing,35520.0,sonic,sedan
794,2017 Chevrolet ,missing,16499,missing,89726.0,sonic,sedan
795,2017 Chevrolet ,missing,22238,missing,47043.0,sonic,sedan
796,2016 Chevrolet ,missing,18999,missing,56866.0,sonic,sedan
797,2016 Chevrolet ,missing,16999,missing,90064.0,sonic,sedan
798,2016 Chevrolet ,missing,15799,missing,101346.0,sonic,sedan
799,2018 Chevrolet ,missing,16996,missing,101319.0,sonic,sedan
800,2014 Chevrolet ,missing,14999,missing,53300.0,sonic,sedan
801,2018 Chevrolet ,missing,20998,missing,11262.0,sonic,sedan
802,2018 Chevrolet ,missing,17999,missing,66768.0,sonic,sedan
803,2018 Chevrolet ,missing,16999,missing,71816.0,sonic,sedan
804,2018 Chevrolet ,missing,19298,missing,55267.0,sonic,sedan
805,2017 Chevrolet ,missing,17738,missing,41477.0,sonic,sedan
806,2015 Chevrolet ,missing,14999,missing,50737.0,sonic,sedan
807,2018 Chevrolet ,missing,18499,missing,53386.0,sonic,sedan
808,2017 Chevrolet ,missing,14998,missing,68121.0,sonic,sedan
809,2020 Chevrolet ,missing,21496,missing,25292.0,sonic,sedan
810,2018 Chevrolet ,missing,22407,missing,28500.0,sonic,sedan
811,2018 Chevrolet ,missing,Please Call,missing,34901.0,sonic,sedan
812,2018 Chevrolet ,missing,21999,missing,22107.0,sonic,sedan
813,2018 Chevrolet ,missing,19986,missing,18436.0,sonic,sedan
814,2018 Chevrolet ,missing,Please Call,missing,18619.0,sonic,sedan
815,2018 Chevrolet ,missing,20326,missing,18632.0,sonic,sedan
816,2017 Chevrolet ,missing,16996,missing,58888.0,sonic,sedan
817,2017 Chevrolet ,missing,13496,missing,105116.0,sonic,sedan
818,2017 Chevrolet ,missing,15999,missing,90467.0,sonic,sedan
819,2016 Chevrolet ,missing,13999,missing,73416.0,sonic,sedan
820,2015 Chevrolet ,missing,16999,missing,47180.0,sonic,sedan
821,2015 Chevrolet ,missing,8999,missing,123899.0,sonic,sedan
822,2017 Chevrolet ,missing,16696,missing,55633.0,sonic,sedan
823,2017 Chevrolet ,missing,19998,missing,40275.0,sonic,sedan
824,2017 Chevrolet ,missing,18298,missing,40275.0,sonic,sedan
825,2010 Chevrolet ,missing,6999,missing,136275.0,sonic,sedan
826,2017 Chevrolet ,missing,22019,missing,35469.0,sonic,sedan
827,2018 Chevrolet ,missing,Please Call,missing,11940.0,sonic,sedan
828,2016 Chevrolet ,missing,13999,missing,66359.0,sonic,sedan
829,2016 Chevrolet ,missing,14386,missing,59702.0,sonic,sedan
830,2017 Chevrolet ,missing,41996,missing,57151.0,sonic,sedan
831,2015 Chevrolet ,missing,10798,missing,50259.0,sonic,sedan
832,2015 Chevrolet ,missing,11297,missing,50259.0,sonic,sedan
833,2015 Chrysler ,missing,10398,missing,125298.0,sonic,sedan
834,2015 Chrysler ,missing,16499,missing,46690.0,sonic,sedan
835,2015 Chrysler ,missing,9999,missing,100587.0,sonic,sedan
836,2015 Chrysler ,missing,13996,missing,47882.0,sonic,sedan
837,2017 Chrysler ,missing,25348,missing,56300.0,sonic,sedan
838,2016 Chrysler ,missing,18596,missing,92180.0,sonic,sedan
839,2018 Chrysler ,missing,21999,missing,64208.0,sonic,sedan
840,2018 Chrysler ,missing,25498,missing,27305.0,sonic,sedan
841,2018 Chrysler ,missing,28598,missing,34000.0,sonic,sedan
842,2018 Chrysler ,missing,29097,missing,34000.0,sonic,sedan
843,2014 Chrysler ,missing,18398,missing,70515.0,sonic,sedan
844,2019 Chrysler ,missing,26799,missing,28179.0,sonic,sedan
845,2019 Chrysler ,missing,25698,missing,12411.0,sonic,sedan
846,2018 Chrysler ,missing,23499,missing,40913.0,sonic,sedan
847,2018 Chrysler ,missing,21998,missing,60489.0,sonic,sedan
848,2017 Chrysler ,missing,22498,missing,50974.0,sonic,sedan
849,2018 Dodge ,missing,40006,missing,62015.0,sonic,sedan
850,2021 Dodge ,missing,33688,missing,53.0,sonic,sedan
851,2020 Dodge ,missing,35498,missing,9301.0,sonic,sedan
852,2019 Dodge ,missing,35999,missing,17995.0,sonic,sedan
853,2019 Dodge ,missing,34696,missing,38003.0,sonic,sedan
854,2018 Dodge ,missing,25997,missing,88396.0,sonic,sedan
855,2017 Dodge ,missing,29498,missing,48784.0,sonic,sedan
856,2017 Dodge ,missing,35488,missing,62220.0,sonic,sedan
857,2016 Dodge ,missing,19998,missing,120513.0,sonic,sedan
858,2016 Dodge ,missing,22498,missing,74404.0,sonic,sedan
859,2015 Dodge ,missing,25999,missing,51820.0,sonic,sedan
860,2015 Dodge ,missing,26597,missing,53071.0,sonic,sedan
861,2018 Dodge ,missing,40746,missing,49627.0,sonic,sedan
