,year_make,model_trim,price,state,miles,source
498,2020 BMW ,missing,41998,missing,14365.0,sonic
499,2019 BMW ,missing,38996,missing,4207.0,sonic
500,2019 BMW ,missing,33996,missing,49076.0,sonic
501,2019 BMW ,missing,35996,missing,13857.0,sonic
502,2019 BMW ,missing,36999,missing,7898.0,sonic
503,2019 BMW ,missing,35999,missing,35475.0,sonic
504,2019 BMW ,missing,37996,missing,15693.0,sonic
505,2019 BMW ,missing,38998,missing,23886.0,sonic
506,2019 BMW ,missing,36998,missing,19007.0,sonic
507,2019 BMW ,missing,34498,missing,26968.0,sonic
508,2019 BMW ,missing,40998,missing,14097.0,sonic
509,2019 BMW ,missing,36998,missing,17035.0,sonic
510,2019 BMW ,missing,36999,missing,33941.0,sonic
511,2018 BMW ,missing,37608,missing,33425.0,sonic
512,2018 BMW ,missing,36608,missing,48102.0,sonic
513,2018 BMW ,missing,38996,missing,30341.0,sonic
514,2018 BMW ,missing,46999,missing,24838.0,sonic
515,2018 BMW ,missing,36297,missing,34211.0,sonic
516,2018 BMW ,missing,39998,missing,18793.0,sonic
517,2016 BMW ,missing,25608,missing,45829.0,sonic
518,2020 BMW ,missing,71299,missing,12532.0,sonic
519,2020 BMW ,missing,70999,missing,7200.0,sonic
520,2021 BMW ,missing,51980,missing,2100.0,sonic
521,2021 BMW ,missing,55044,missing,1120.0,sonic
522,2021 BMW ,missing,54423,missing,5931.0,sonic
523,2021 BMW ,missing,53999,missing,126.0,sonic
524,2014 BMW ,missing,12998,missing,113831.0,sonic
525,2013 BMW ,missing,12999,missing,95442.0,sonic
526,2013 BMW ,missing,12499,missing,105203.0,sonic
527,2011 BMW ,missing,8999,missing,143503.0,sonic
528,2021 BMW ,missing,53254,missing,6506.0,sonic
529,2021 BMW ,missing,45333,missing,5583.0,sonic
530,2021 BMW ,missing,48543,missing,5580.0,sonic
531,2021 BMW ,missing,44753,missing,5507.0,sonic
532,2021 BMW ,missing,44813,missing,6067.0,sonic
533,2018 BMW ,missing,33999,missing,28607.0,sonic
534,2014 BMW ,missing,21798,missing,40936.0,sonic
535,2021 BMW ,missing,86999,missing,7733.0,sonic
536,2021 BMW ,missing,83999,missing,22837.0,sonic
537,2018 BMW ,missing,42999,missing,23613.0,sonic
538,2018 BMW ,missing,38999,missing,32649.0,sonic
539,2018 BMW ,missing,46999,missing,36162.0,sonic
540,2018 BMW ,missing,38999,missing,34527.0,sonic
541,2018 BMW ,missing,36396,missing,76767.0,sonic
542,2018 BMW ,missing,42999,missing,44866.0,sonic
543,2018 BMW ,missing,40999,missing,31307.0,sonic
544,2018 BMW ,missing,34999,missing,74579.0,sonic
545,2018 BMW ,missing,39999,missing,20184.0,sonic
546,2018 BMW ,missing,41798,missing,39366.0,sonic
547,2018 BMW ,missing,38999,missing,47093.0,sonic
548,2018 BMW ,missing,39999,missing,29672.0,sonic
549,2018 BMW ,missing,44999,missing,25671.0,sonic
550,2018 BMW ,missing,41588,missing,43446.0,sonic
551,2017 BMW ,missing,33999,missing,46522.0,sonic
552,2017 BMW ,missing,26999,missing,103932.0,sonic
553,2017 BMW ,missing,31498,missing,59739.0,sonic
554,2016 BMW ,missing,29399,missing,53421.0,sonic
555,2021 BMW ,missing,65600,missing,3070.0,sonic
556,2021 BMW ,missing,63491,missing,5021.0,sonic
557,2021 BMW ,missing,67991,missing,2849.0,sonic
558,2021 BMW ,missing,68601,missing,2867.0,sonic
559,2021 BMW ,missing,62181,missing,5.0,sonic
560,2021 BMW ,missing,62071,missing,10.0,sonic
561,2020 BMW ,missing,51999,missing,24993.0,sonic
562,2020 BMW ,missing,57999,missing,8946.0,sonic
563,2020 BMW ,missing,55998,missing,26925.0,sonic
564,2020 BMW ,missing,56588,missing,21673.0,sonic
565,2018 BMW ,missing,39999,missing,39048.0,sonic
566,2018 BMW ,missing,42999,missing,29439.0,sonic
567,2018 BMW ,missing,45499,missing,29983.0,sonic
568,2018 BMW ,missing,45999,missing,25827.0,sonic
569,2018 BMW ,missing,46798,missing,23836.0,sonic
570,2018 BMW ,missing,45798,missing,28718.0,sonic
571,2018 BMW ,missing,43999,missing,31536.0,sonic
572,2018 BMW ,missing,44996,missing,30776.0,sonic
573,2018 BMW ,missing,38896,missing,44010.0,sonic
574,2018 BMW ,missing,38997,missing,47022.0,sonic
575,2018 BMW ,missing,42198,missing,37902.0,sonic
576,2018 BMW ,missing,44998,missing,31540.0,sonic
577,2018 BMW ,missing,43498,missing,40647.0,sonic
578,2018 BMW ,missing,42998,missing,27587.0,sonic
579,2018 BMW ,missing,43798,missing,43360.0,sonic
580,2018 BMW ,missing,38598,missing,28336.0,sonic
581,2017 BMW ,missing,33999,missing,57118.0,sonic
582,2017 BMW ,missing,36999,missing,33317.0,sonic
583,2017 BMW ,missing,39798,missing,43554.0,sonic
584,2017 BMW ,missing,38999,missing,53805.0,sonic
585,2015 BMW ,missing,22796,missing,84707.0,sonic
586,2015 BMW ,missing,28999,missing,49829.0,sonic
587,2015 BMW ,missing,27998,missing,60552.0,sonic
588,2021 BMW ,missing,72798,missing,9901.0,sonic
589,2021 BMW ,missing,61123,missing,4300.0,sonic
590,2021 BMW ,missing,Please Call,missing,3.0,sonic
591,2020 BMW ,missing,56999,missing,35058.0,sonic
592,2019 BMW ,missing,55999,missing,41777.0,sonic
593,2019 BMW ,missing,54999,missing,7655.0,sonic
594,2019 BMW ,missing,64999,missing,18915.0,sonic
595,2019 BMW ,missing,56996,missing,24400.0,sonic
596,2019 BMW ,missing,48696,missing,52033.0,sonic
597,2019 BMW ,missing,Please Call,missing,28950.0,sonic
598,2019 BMW ,missing,55998,missing,22591.0,sonic
599,2019 BMW ,missing,53298,missing,35589.0,sonic
600,2019 BMW ,missing,62698,missing,11005.0,sonic
601,2020 BMW ,missing,56999,missing,15435.0,sonic
602,2019 BMW ,missing,53999,missing,13851.0,sonic
603,2019 BMW ,missing,60996,missing,20384.0,sonic
604,2019 BMW ,missing,51996,missing,36631.0,sonic
605,2019 BMW ,missing,52897,missing,21017.0,sonic
606,2019 BMW ,missing,55997,missing,31846.0,sonic
607,2019 BMW ,missing,Please Call,missing,39324.0,sonic
608,2019 BMW ,missing,58999,missing,20461.0,sonic
609,2018 BMW ,missing,39999,missing,33118.0,sonic
610,2018 BMW ,missing,44608,missing,40024.0,sonic
611,2018 BMW ,missing,40988,missing,42636.0,sonic
612,2018 BMW ,missing,42596,missing,33923.0,sonic
613,2018 BMW ,missing,41999,missing,35502.0,sonic
614,2018 BMW ,missing,53999,missing,24833.0,sonic
615,2018 BMW ,missing,39196,missing,29723.0,sonic
616,2018 BMW ,missing,Please Call,missing,22696.0,sonic
617,2018 BMW ,missing,55497,missing,12075.0,sonic
618,2018 BMW ,missing,42606,missing,49397.0,sonic
619,2018 BMW ,missing,40997,missing,39477.0,sonic
620,2018 BMW ,missing,45898,missing,25162.0,sonic
621,2017 BMW ,missing,33608,missing,61167.0,sonic
622,2017 BMW ,missing,31398,missing,63744.0,sonic
623,2017 BMW ,missing,38398,missing,48180.0,sonic
624,2012 BMW ,missing,14398,missing,102748.0,sonic
625,2020 BMW ,missing,105798,missing,20367.0,sonic
626,2018 BMW ,missing,69999,missing,33131.0,sonic
627,2018 BMW ,missing,74198,missing,20186.0,sonic
628,2017 BMW ,missing,57698,missing,60422.0,sonic
629,2018 BMW ,missing,41597,missing,47723.0,sonic
630,2018 BMW ,missing,43398,missing,37650.0,sonic
631,2018 BMW ,missing,43298,missing,27482.0,sonic
632,2018 BMW ,missing,45798,missing,26334.0,sonic
633,2017 BMW ,missing,36999,missing,54997.0,sonic
634,2018 BMW ,missing,43999,missing,31620.0,sonic
635,2018 BMW ,missing,42796,missing,21902.0,sonic
636,2018 BMW ,missing,45197,missing,21646.0,sonic
637,2018 BMW ,missing,47998,missing,20847.0,sonic
638,2014 BMW ,missing,26999,missing,33203.0,sonic
639,2014 BMW ,missing,24999,missing,72857.0,sonic
640,2015 BMW ,missing,27499,missing,81373.0,sonic
641,2018 BMW ,missing,43999,missing,43951.0,sonic
642,2016 BMW ,missing,27499,missing,84439.0,sonic
643,2014 BMW ,missing,20999,missing,108955.0,sonic
644,2013 BMW ,missing,18997,missing,59992.0,sonic
645,2018 BMW ,missing,44798,missing,41794.0,sonic
646,2021 BMW ,missing,Please Call,missing,9497.0,sonic
647,2021 BMW ,missing,65992,missing,6334.0,sonic
648,2021 BMW ,missing,64042,missing,5501.0,sonic
649,2018 BMW ,missing,55999,missing,34594.0,sonic
650,2018 BMW ,missing,43668,missing,43763.0,sonic
651,2017 BMW ,missing,37999,missing,44591.0,sonic
652,2019 BMW ,missing,54999,missing,25243.0,sonic
653,2018 BMW ,missing,47999,missing,48611.0,sonic
654,2018 BMW ,missing,Please Call,missing,35461.0,sonic
655,2017 BMW ,missing,44999,missing,26850.0,sonic
656,2018 BMW ,missing,50496,missing,37033.0,sonic
657,2018 BMW ,missing,56998,missing,43416.0,sonic
658,2017 BMW ,missing,43797,missing,74611.0,sonic
659,2019 BMW ,missing,48999,missing,43059.0,sonic
660,2019 BMW ,missing,57999,missing,38753.0,sonic
661,2017 BMW ,missing,63999,missing,26537.0,sonic
662,2021 BMW ,missing,121999,missing,5966.0,sonic
663,2019 BMW ,missing,81999,missing,19763.0,sonic
664,2019 BMW ,missing,79999,missing,10835.0,sonic
665,2021 BMW ,missing,101998,missing,4063.0,sonic
666,2020 BMW ,missing,75999,missing,11769.0,sonic
667,2019 BMW ,missing,72499,missing,30046.0,sonic
668,2019 BMW ,missing,72999,missing,23469.0,sonic
669,2019 BMW ,missing,81999,missing,11802.0,sonic
670,2019 BMW ,missing,78999,missing,40244.0,sonic
671,2019 BMW ,missing,83996,missing,24965.0,sonic
672,2019 BMW ,missing,82999,missing,17068.0,sonic
673,2021 BMW ,missing,80398,missing,20134.0,sonic
674,2020 BMW ,missing,74999,missing,26057.0,sonic
675,2019 BMW ,missing,89898,missing,27656.0,sonic
676,2019 BMW ,missing,72999,missing,33504.0,sonic
677,2018 Buick ,missing,38999,missing,21391.0,sonic
678,2017 Buick ,missing,26999,missing,21479.0,sonic
679,2020 Buick ,missing,36499,missing,21282.0,sonic
680,2020 Buick ,missing,36488,missing,15590.0,sonic
681,2019 Buick ,missing,31498,missing,33593.0,sonic
682,2018 Buick ,missing,31999,missing,30869.0,sonic
683,2018 Buick ,missing,32498,missing,29110.0,sonic
684,2018 Buick ,missing,30998,missing,29515.0,sonic
685,2018 Buick ,missing,31419,missing,36001.0,sonic
686,2017 Buick ,missing,25496,missing,32188.0,sonic
687,2017 Buick ,missing,30497,missing,21214.0,sonic
688,2017 Buick ,missing,30498,missing,34850.0,sonic
689,2017 Buick ,missing,28998,missing,55961.0,sonic
690,2017 Buick ,missing,27986,missing,37421.0,sonic
691,2017 Buick ,missing,27498,missing,42399.0,sonic
692,2016 Buick ,missing,20596,missing,76496.0,sonic
693,2017 Buick ,missing,27447,missing,49371.0,sonic
694,2015 Buick ,missing,17599,missing,39284.0,sonic
695,2014 Buick ,missing,12999,missing,92624.0,sonic
696,2016 Buick ,missing,15986,missing,35340.0,sonic
697,2015 Buick ,missing,14499,missing,64333.0,sonic
698,2013 Buick ,missing,13999,missing,72080.0,sonic
699,2019 Buick ,missing,19999,missing,16371.0,sonic
700,2019 Buick ,missing,19897,missing,16080.0,sonic
701,2019 Buick ,missing,22998,missing,8399.0,sonic
702,2019 Buick ,missing,22598,missing,8688.0,sonic
703,2019 Buick ,missing,20999,missing,26215.0,sonic
704,2019 Buick ,missing,19156,missing,23848.0,sonic
705,2019 Buick ,missing,20469,missing,27487.0,sonic
706,2019 Buick ,missing,Please Call,missing,16963.0,sonic
707,2018 Buick ,missing,20198,missing,33185.0,sonic
708,2018 Buick ,missing,19999,missing,35823.0,sonic
709,2018 Buick ,missing,19777,missing,24700.0,sonic
710,2018 Buick ,missing,20697,missing,33185.0,sonic
711,2018 Buick ,missing,18839,missing,43940.0,sonic
712,2017 Buick ,missing,18999,missing,22504.0,sonic
713,2017 Buick ,missing,18097,missing,38514.0,sonic
714,2018 Buick ,missing,20999,missing,32985.0,sonic
715,2016 Buick ,missing,20998,missing,22920.0,sonic
716,2015 Buick ,missing,17306,missing,40515.0,sonic
717,2013 Buick ,missing,14498,missing,73927.0,sonic
718,2017 Buick ,missing,17498,missing,60522.0,sonic
719,2019 Buick ,missing,24499,missing,1105.0,sonic
720,2020 Buick ,missing,19796,missing,11174.0,sonic
721,2019 Buick ,missing,29108,missing,24668.0,sonic
722,2017 Buick ,missing,25997,missing,41410.0,sonic
723,2018 CADILLAC ,missing,51999,missing,71777.0,sonic
724,2018 CADILLAC ,missing,57598,missing,55000.0,sonic
725,2018 CADILLAC ,missing,60796,missing,46141.0,sonic
726,2017 CADILLAC ,missing,56996,missing,39383.0,sonic
727,2017 CADILLAC ,missing,54998,missing,56127.0,sonic
728,2015 CADILLAC ,missing,36999,missing,106234.0,sonic
729,2019 CADILLAC ,missing,72999,missing,36323.0,sonic
730,2019 CADILLAC ,missing,73778,missing,33251.0,sonic
731,2018 CADILLAC ,missing,60496,missing,62029.0,sonic
732,2018 CADILLAC ,missing,68998,missing,45315.0,sonic
733,2017 CADILLAC ,missing,57999,missing,55587.0,sonic
734,2017 CADILLAC ,missing,60796,missing,24658.0,sonic
735,2015 CADILLAC ,missing,39999,missing,76343.0,sonic
736,2015 CADILLAC ,missing,39999,missing,93577.0,sonic
737,2013 CADILLAC ,missing,31999,missing,60108.0,sonic
738,2016 CADILLAC ,missing,74055,missing,723.0,sonic
739,2019 CADILLAC ,missing,Please Call,missing,28631.0,sonic
740,2019 CADILLAC ,missing,68698,missing,42604.0,sonic
741,2017 CADILLAC ,missing,49999,missing,67475.0,sonic
742,2021 CADILLAC ,missing,108999,missing,4043.0,sonic
743,2019 CADILLAC ,missing,Please Call,missing,41586.0,sonic
744,2013 CADILLAC ,missing,11999,missing,89730.0,sonic
745,2016 CADILLAC ,missing,25798,missing,28196.0,sonic
746,2016 CADILLAC ,missing,26999,missing,22012.0,sonic
747,2013 CADILLAC ,missing,16999,missing,69467.0,sonic
748,2012 CADILLAC ,missing,12999,missing,95544.0,sonic
749,2012 CADILLAC ,missing,15999,missing,56506.0,sonic
750,2016 CADILLAC ,missing,18999,missing,93845.0,sonic
751,2016 CADILLAC ,missing,20999,missing,86857.0,sonic
752,2015 CADILLAC ,missing,17486,missing,90754.0,sonic
753,2014 CADILLAC ,missing,17199,missing,82666.0,sonic
754,2012 CADILLAC ,missing,9999,missing,152664.0,sonic
755,2016 CADILLAC ,missing,24999,missing,54950.0,sonic
756,2014 CADILLAC ,missing,16996,missing,82526.0,sonic
757,2020 CADILLAC ,missing,29999,missing,47469.0,sonic
758,2019 CADILLAC ,missing,32497,missing,44597.0,sonic
759,2019 CADILLAC ,missing,32999,missing,42845.0,sonic
760,2019 CADILLAC ,missing,29996,missing,15000.0,sonic
761,2019 CADILLAC ,missing,34999,missing,34714.0,sonic
762,2019 CADILLAC ,missing,29798,missing,29924.0,sonic
763,2020 CADILLAC ,missing,37999,missing,12889.0,sonic
764,2019 CADILLAC ,missing,35999,missing,20265.0,sonic
765,2019 CADILLAC ,missing,36998,missing,18396.0,sonic
766,2019 CADILLAC ,missing,32999,missing,45038.0,sonic
767,2019 CADILLAC ,missing,35998,missing,8137.0,sonic
768,2019 CADILLAC ,missing,35499,missing,15937.0,sonic
769,2018 CADILLAC ,missing,34796,missing,21478.0,sonic
770,2018 CADILLAC ,missing,28499,missing,39330.0,sonic
771,2018 CADILLAC ,missing,33899,missing,15896.0,sonic
772,2018 CADILLAC ,missing,27999,missing,53831.0,sonic
773,2018 CADILLAC ,missing,25999,missing,33329.0,sonic
774,2018 CADILLAC ,missing,30999,missing,26696.0,sonic
775,2018 CADILLAC ,missing,31598,missing,24070.0,sonic
776,2019 CADILLAC ,missing,35499,missing,25893.0,sonic
777,2018 CADILLAC ,missing,35999,missing,23659.0,sonic
778,2018 CADILLAC ,missing,34999,missing,23696.0,sonic
779,2018 CADILLAC ,missing,35598,missing,25687.0,sonic
780,2018 CADILLAC ,missing,33399,missing,34890.0,sonic
781,2018 CADILLAC ,missing,33999,missing,33232.0,sonic
782,2018 CADILLAC ,missing,33996,missing,30071.0,sonic
783,2018 CADILLAC ,missing,33197,missing,37440.0,sonic
784,2018 CADILLAC ,missing,27999,missing,64530.0,sonic
785,2017 CADILLAC ,missing,29999,missing,54926.0,sonic
786,2017 CADILLAC ,missing,28598,missing,43861.0,sonic
787,2018 CADILLAC ,missing,33999,missing,32362.0,sonic
788,2018 CADILLAC ,missing,33996,missing,26092.0,sonic
789,2017 CADILLAC ,missing,29516,missing,37832.0,sonic
790,2018 CADILLAC ,missing,38999,missing,5804.0,sonic
791,2018 CADILLAC ,missing,30497,missing,53770.0,sonic
792,2018 CADILLAC ,missing,35997,missing,50231.0,sonic
793,2018 CADILLAC ,missing,25298,missing,86857.0,sonic
794,2017 CADILLAC ,missing,29999,missing,52805.0,sonic
795,2017 CADILLAC ,missing,29596,missing,59669.0,sonic
796,2017 CADILLAC ,missing,27488,missing,73723.0,sonic
797,2019 CADILLAC ,missing,30486,missing,57933.0,sonic
798,2017 CADILLAC ,missing,31698,missing,43051.0,sonic
799,2017 CADILLAC ,missing,24999,missing,40545.0,sonic
800,2020 CADILLAC ,missing,53298,missing,13955.0,sonic
801,2020 CADILLAC ,missing,48886,missing,29172.0,sonic
802,2020 CADILLAC ,missing,49499,missing,12000.0,sonic
803,2017 Cadillac ,missing,51999,missing,45660.0,sonic
804,2017 Cadillac ,missing,47888,missing,56930.0,sonic
805,2017 Cadillac ,missing,30996,missing,48076.0,sonic
806,2019 Chevrolet ,missing,32499,missing,50559.0,sonic
807,2019 Chevrolet ,missing,30496,missing,16243.0,sonic
808,2020 Chevrolet ,missing,34999,missing,19126.0,sonic
809,2020 Chevrolet ,missing,34999,missing,19126.0,sonic
810,2019 Chevrolet ,missing,42098,missing,17551.0,sonic
811,2019 Chevrolet ,missing,43999,missing,22600.0,sonic
812,2019 Chevrolet ,missing,42597,missing,17551.0,sonic
813,2012 Chevrolet ,missing,Please Call,missing,101038.0,sonic
814,2020 Chevrolet ,missing,24688,missing,23365.0,sonic
815,2019 Chevrolet ,missing,21999,missing,28669.0,sonic
816,2019 Chevrolet ,missing,20796,missing,19636.0,sonic
817,2018 Chevrolet ,missing,19999,missing,52669.0,sonic
818,2018 Chevrolet ,missing,22599,missing,34279.0,sonic
819,2018 Chevrolet ,missing,21998,missing,26455.0,sonic
820,2016 Chevrolet ,missing,14999,missing,74516.0,sonic
821,2014 Chevrolet ,missing,8799,missing,157313.0,sonic
822,2014 Chevrolet ,missing,14999,missing,51281.0,sonic
823,2012 Chevrolet ,missing,8887,missing,118777.0,sonic
824,2010 Chevrolet ,missing,8999,missing,73232.0,sonic
825,2021 Chevrolet ,missing,26609,missing,6553.0,sonic
826,2020 Chevrolet ,missing,25999,missing,30870.0,sonic
827,2020 Chevrolet ,missing,Please Call,missing,26938.0,sonic
828,2020 Chevrolet ,missing,26798,missing,5836.0,sonic
829,2020 Chevrolet ,missing,24998,missing,16315.0,sonic
830,2019 Chevrolet ,missing,17496,missing,56235.0,sonic
831,2019 Chevrolet ,missing,22796,missing,16460.0,sonic
832,2019 Chevrolet ,missing,22916,missing,35401.0,sonic
833,2019 Chevrolet ,missing,22628,missing,37259.0,sonic
834,2019 Chevrolet ,missing,Please Call,missing,35241.0,sonic
835,2019 Chevrolet ,missing,24568,missing,30207.0,sonic
836,2019 Chevrolet ,missing,26499,missing,11389.0,sonic
837,2018 Chevrolet ,missing,20999,missing,65292.0,sonic
838,2018 Chevrolet ,missing,23999,missing,34069.0,sonic
839,2018 Chevrolet ,missing,24388,missing,37433.0,sonic
840,2018 Chevrolet ,missing,17999,missing,82995.0,sonic
841,2018 Chevrolet ,missing,23896,missing,25980.0,sonic
842,2018 Chevrolet ,missing,21995,missing,37315.0,sonic
843,2018 Chevrolet ,missing,23698,missing,38420.0,sonic
844,2018 Chevrolet ,missing,24598,missing,37297.0,sonic
845,2018 Chevrolet ,missing,26095,missing,11537.0,sonic
846,2017 Chevrolet ,missing,17999,missing,52431.0,sonic
847,2017 Chevrolet ,missing,13497,missing,102587.0,sonic
848,2017 Chevrolet ,missing,20998,missing,47252.0,sonic
849,2017 Chevrolet ,missing,19995,missing,69789.0,sonic
850,2017 Chevrolet ,missing,21498,missing,37824.0,sonic
851,2017 Chevrolet ,missing,17298,missing,69789.0,sonic
852,2016 Chevrolet ,missing,18799,missing,48829.0,sonic
853,2016 Chevrolet ,missing,12999,missing,102000.0,sonic
854,2015 Chevrolet ,missing,15499,missing,82547.0,sonic
855,2014 Chevrolet ,missing,14999,missing,57978.0,sonic
856,2013 Chevrolet ,missing,9298,missing,129693.0,sonic
857,2019 Chevrolet ,missing,25608,missing,14743.0,sonic
858,2018 Chevrolet ,missing,22496,missing,53636.0,sonic
859,2020 Chevrolet ,missing,28798,missing,9402.0,sonic
860,2018 Chevrolet ,missing,22996,missing,49580.0,sonic
861,2018 Chevrolet ,missing,23998,missing,48238.0,sonic
862,2018 Chevrolet ,missing,22998,missing,48238.0,sonic
863,2016 Chevrolet ,missing,15997,missing,88716.0,sonic
864,2014 Chevrolet ,missing,15998,missing,53150.0,sonic
865,2012 Chevrolet ,missing,10798,missing,95844.0,sonic
866,2018 Chevrolet ,missing,25608,missing,41192.0,sonic
867,2018 Chevrolet ,missing,23798,missing,69856.0,sonic
868,2018 Chevrolet ,missing,25999,missing,38813.0,sonic
869,2018 Chevrolet ,missing,23999,missing,37176.0,sonic
870,2017 Chevrolet ,missing,20999,missing,51078.0,sonic
871,2017 Chevrolet ,missing,22496,missing,39513.0,sonic
872,2018 Chevrolet ,missing,24596,missing,26186.0,sonic
873,2019 Chevrolet ,missing,28998,missing,33425.0,sonic
874,2019 Chevrolet ,missing,27798,missing,33425.0,sonic
875,2011 Chevrolet ,missing,5999,missing,131584.0,sonic
876,2018 Chevrolet ,missing,40998,missing,84298.0,sonic
877,2018 Chevrolet ,missing,37999,missing,101603.0,sonic
878,2016 Chevrolet ,missing,32999,missing,94684.0,sonic
879,2019 Chevrolet ,missing,66798,missing,32547.0,sonic
880,2019 Chevrolet ,missing,57999,missing,76758.0,sonic
881,2010 Chevrolet ,missing,Please Call,missing,,sonic
882,2010 Chevrolet ,missing,Please Call,missing,111922.0,sonic
883,2014 Chevrolet ,missing,24999,missing,88812.0,sonic
884,2010 Chevrolet ,missing,14999,missing,140446.0,sonic
885,2019 Chevrolet ,missing,43999,missing,34457.0,sonic
886,2019 Chevrolet ,missing,44499,missing,23285.0,sonic
887,2014 Chevrolet ,missing,17997,missing,112126.0,sonic
888,2010 Chevrolet ,missing,11999,missing,124786.0,sonic
889,2021 Chevrolet ,missing,62996,missing,32766.0,sonic
890,2021 Chevrolet ,missing,62796,missing,4888.0,sonic
891,2020 Chevrolet ,missing,45999,missing,56262.0,sonic
892,2020 Chevrolet ,missing,49396,missing,32713.0,sonic
893,2019 Chevrolet ,missing,54499,missing,19064.0,sonic
894,2019 Chevrolet ,missing,51996,missing,40386.0,sonic
895,2019 Chevrolet ,missing,49598,missing,47631.0,sonic
896,2019 Chevrolet ,missing,43988,missing,60690.0,sonic
897,2018 Chevrolet ,missing,48999,missing,61013.0,sonic
898,2018 Chevrolet ,missing,46999,missing,59092.0,sonic
899,2018 Chevrolet ,missing,42999,missing,75697.0,sonic
900,2018 Chevrolet ,missing,45999,missing,61337.0,sonic
901,2018 Chevrolet ,missing,45996,missing,60355.0,sonic
902,2018 Chevrolet ,missing,43898,missing,53759.0,sonic
903,2017 Chevrolet ,missing,45999,missing,43537.0,sonic
904,2017 Chevrolet ,missing,41996,missing,55015.0,sonic
905,2017 Chevrolet ,missing,44998,missing,45133.0,sonic
906,2016 Chevrolet ,missing,33397,missing,110836.0,sonic
907,2016 Chevrolet ,missing,40998,missing,65681.0,sonic
908,2016 Chevrolet ,missing,23788,missing,192318.0,sonic
909,2015 Chevrolet ,missing,35498,missing,80760.0,sonic
910,2015 Chevrolet ,missing,25788,missing,153294.0,sonic
911,2015 Chevrolet ,missing,28397,missing,138937.0,sonic
912,2012 Chevrolet ,missing,21999,missing,94893.0,sonic
913,2016 Chevrolet ,missing,43586,missing,55688.0,sonic
914,2016 Chevrolet ,missing,33999,missing,115003.0,sonic
915,2016 Chevrolet ,missing,42198,missing,54738.0,sonic
916,2016 Chevrolet ,missing,42998,missing,75780.0,sonic
917,2015 Chevrolet ,missing,31799,missing,105216.0,sonic
918,2015 Chevrolet ,missing,32997,missing,126233.0,sonic
919,2015 Chevrolet ,missing,30498,missing,121665.0,sonic
920,2014 Chevrolet ,missing,32996,missing,58673.0,sonic
921,2013 Chevrolet ,missing,26981,missing,76630.0,sonic
922,2011 Chevrolet ,missing,19999,missing,134181.0,sonic
923,2020 Chevrolet ,missing,58996,missing,42483.0,sonic
924,2018 Chevrolet ,missing,56999,missing,40703.0,sonic
925,2018 Chevrolet ,missing,56498,missing,57644.0,sonic
926,2017 Chevrolet ,missing,46398,missing,54511.0,sonic
927,2017 Chevrolet ,missing,43998,missing,79543.0,sonic
928,2021 Chevrolet ,missing,25896,missing,6470.0,sonic
929,2019 Chevrolet ,missing,39599,missing,47333.0,sonic
930,2018 Chevrolet ,missing,38999,missing,65911.0,sonic
931,2018 Chevrolet ,missing,28999,missing,45830.0,sonic
932,2012 Chevrolet ,missing,11596,missing,52029.0,sonic
933,2017 Chevrolet ,missing,20999,missing,82272.0,sonic
934,2017 Chevrolet ,missing,25496,missing,52143.0,sonic
935,2019 Chevrolet ,missing,33599,missing,44790.0,sonic
936,2019 Chevrolet ,missing,27297,missing,78641.0,sonic
937,2019 Chevrolet ,missing,32698,missing,39258.0,sonic
938,2019 Chevrolet ,missing,32998,missing,25817.0,sonic
939,2018 Chevrolet ,missing,28488,missing,73766.0,sonic
940,2019 Chevrolet ,missing,32999,missing,31773.0,sonic
941,2018 Chevrolet ,missing,31999,missing,38826.0,sonic
942,2017 Chevrolet ,missing,24298,missing,43616.0,sonic
943,2014 Chevrolet ,missing,16499,missing,68327.0,sonic
944,2012 Chevrolet ,missing,8299,missing,140934.0,sonic
945,2014 Chevrolet ,missing,14999,missing,79043.0,sonic
946,2016 Chevrolet ,missing,22997,missing,71249.0,sonic
947,2014 Chevrolet ,missing,15499,missing,129793.0,sonic
948,2014 Chevrolet ,missing,17999,missing,81396.0,sonic
949,2012 Chevrolet ,missing,9499,missing,141371.0,sonic
950,2018 Chevrolet ,missing,37498,missing,31431.0,sonic
951,2021 Chevrolet ,missing,43999,missing,3962.0,sonic
952,2020 Chevrolet ,missing,19999,missing,11477.0,sonic
953,2020 Chevrolet ,missing,19997,missing,27871.0,sonic
954,2020 Chevrolet ,missing,16876,missing,16241.0,sonic
955,2020 Chevrolet ,missing,20398,missing,18671.0,sonic
956,2019 Chevrolet ,missing,17999,missing,36348.0,sonic
957,2019 Chevrolet ,missing,20899,missing,19899.0,sonic
958,2019 Chevrolet ,missing,16997,missing,42432.0,sonic
959,2018 Chevrolet ,missing,16498,missing,57693.0,sonic
960,2018 Chevrolet ,missing,16696,missing,21584.0,sonic
961,2018 Chevrolet ,missing,15998,missing,42642.0,sonic
962,2017 Chevrolet ,missing,11798,missing,115930.0,sonic
963,2020 Chevrolet ,missing,22108,missing,22513.0,sonic
964,2019 Chevrolet ,missing,18496,missing,30503.0,sonic
965,2019 Chevrolet ,missing,20499,missing,18996.0,sonic
966,2019 Chevrolet ,missing,19999,missing,47760.0,sonic
967,2019 Chevrolet ,missing,16997,missing,72005.0,sonic
968,2018 Chevrolet ,missing,18499,missing,35533.0,sonic
969,2017 Chevrolet ,missing,18999,missing,22397.0,sonic
