,year_make,model_trim,price,state,miles,source
5990,2019 Honda,CR-V EX-L,31998,OH,17000.0,carmax
5991,2020 Honda,HR-V LX,24998,OH,10000.0,carmax
5992,2019 Honda,HR-V Sport,25998,OH,7000.0,carmax
5993,2019 Honda,CR-V LX,26998,OH,20000.0,carmax
5994,2020 Honda,CR-V EX,29998,OH,20000.0,carmax
5995,2018 Honda,CR-V LX,23998,OH,40000.0,carmax
5996,2011 Honda,CR-V SE,15998,ME,90000.0,carmax
5997,2018 Honda,CR-V LX,26998,OH,16000.0,carmax
5998,2017 Honda,CR-V LX,24998,OH,35000.0,carmax
5999,2015 Honda,CR-V EX,20998,NC,46000.0,carmax
6000,2018 Honda,CR-V EX-L,28998,NC,18000.0,carmax
6001,2018 Honda,CR-V EX-L,30998,NC,6000.0,carmax
6002,2015 Honda,CR-V EX,21998,ME,60000.0,carmax
6003,2020 Honda,CR-V EX-L,32998,ME,16000.0,carmax
6004,2015 Honda,CR-V Touring,26998,ME,20000.0,carmax
6005,2019 Honda,HR-V EX,26998,ME,8000.0,carmax
6006,2013 Honda,Pilot EX-L,22998,NC,85000.0,carmax
6007,2021 Honda,CR-V EX,32998,NC,1000.0,carmax
6008,2013 Honda,CR-V EX,18998,NC,77000.0,carmax
6009,2018 Honda,Pilot LX,29998,NC,28000.0,carmax
6010,2019 Honda,CR-V EX-L,29998,NC,7000.0,carmax
6011,2020 Honda,CR-V EX,29998,NC,13000.0,carmax
6012,2014 Honda,CR-V LX,20998,NC,31000.0,carmax
6013,2018 Honda,CR-V EX-L,29998,NC,12000.0,carmax
6014,2013 Honda,CR-V EX-L,16998,IN,113000.0,carmax
6015,2016 Honda,CR-V EX,20998,TN,61000.0,carmax
6016,2019 Honda,Pilot Touring,40998,NC,12000.0,carmax
6017,2018 Honda,CR-V LX,22998,NC,37000.0,carmax
6018,2017 Honda,CR-V EX,22998,IN,81000.0,carmax
6019,2019 Honda,CR-V LX,24998,NC,31000.0,carmax
6020,2015 Honda,CR-V EX,21998,NC,48000.0,carmax
6021,2019 Honda,Pilot EX,32998,NC,19000.0,carmax
6022,2019 Honda,Pilot EX-L,33998,NC,37000.0,carmax
6023,2016 Honda,CR-V EX-L,23998,ME,47000.0,carmax
6024,2019 Honda,CR-V EX,28998,ME,15000.0,carmax
6025,2019 Honda,CR-V EX-L,28998,KY,29000.0,carmax
6026,2019 Honda,Pilot EX,31998,KY,36000.0,carmax
6027,2017 Honda,Pilot EX-L,31998,KY,48000.0,carmax
6028,2018 Honda,CR-V EX,26998,KY,25000.0,carmax
6029,2016 Honda,CR-V LX,23998,KY,22000.0,carmax
6030,2016 Honda,CR-V EX,22998,KY,38000.0,carmax
6031,2019 Honda,Pilot Touring,36998,NC,23000.0,carmax
6032,2020 Honda,Pilot Touring,38998,NC,15000.0,carmax
6033,2019 Honda,Pilot EX-L,33998,NC,26000.0,carmax
6034,2017 Honda,Pilot Touring,35998,NC,21000.0,carmax
6035,2015 Honda,CR-V EX-L,24998,NC,41000.0,carmax
6036,2017 Honda,CR-V LX,22998,NC,38000.0,carmax
6037,2018 Honda,Pilot EX-L,31998,SC,37000.0,carmax
6038,2018 Honda,Pilot EX-L,32998,SC,23000.0,carmax
6039,2017 Honda,CR-V EX,23998,NC,45000.0,carmax
6040,2018 Honda,HR-V EX,23998,NC,4000.0,carmax
6041,2017 Honda,Pilot Touring,39998,KY,6000.0,carmax
6042,2018 Honda,Pilot EX-L,32998,KY,36000.0,carmax
6043,2016 Honda,CR-V EX-L,18998,SC,106000.0,carmax
6044,2021 Honda,Pilot Special Edition,40998,SC,5000.0,carmax
6045,2019 Honda,CR-V LX,28998,SC,2000.0,carmax
6046,2020 Honda,CR-V LX,27998,SC,14000.0,carmax
6047,2017 Honda,Pilot Elite,33998,SC,57000.0,carmax
6048,2019 Honda,CR-V EX-L,30998,SC,16000.0,carmax
6049,2016 Honda,Pilot Elite,34998,SC,50000.0,carmax
6050,2015 Honda,CR-V EX,19998,IN,79000.0,carmax
6051,2013 Honda,CR-V EX,17998,IN,89000.0,carmax
6052,2013 Honda,CR-V EX,17998,IN,88000.0,carmax
6053,2018 Honda,CR-V Touring,25998,IN,68000.0,carmax
6054,2020 Honda,CR-V LX,27998,IN,7000.0,carmax
6055,2018 Honda,CR-V EX,27998,IN,25000.0,carmax
6056,2019 Honda,CR-V EX,27998,IN,29000.0,carmax
6057,2018 Honda,CR-V EX,26998,IN,30000.0,carmax
6058,2018 Honda,CR-V EX,26998,IN,20000.0,carmax
6059,2018 Honda,Pilot EX,28998,IN,40000.0,carmax
6060,2017 Honda,CR-V Touring,28998,MI,48000.0,carmax
6061,2020 Honda,Pilot EX-L,33998,MI,45000.0,carmax
6062,2013 Honda,CR-V EX-L,21998,MI,42000.0,carmax
6063,2018 Honda,HR-V EX,22998,MI,36000.0,carmax
6064,2016 Honda,CR-V SE,19998,TN,71000.0,carmax
6065,2019 Honda,CR-V Touring,35998,KY,9000.0,carmax
6066,2019 Honda,CR-V EX-L,32998,TN,18000.0,carmax
6067,2019 Honda,CR-V EX-L,29998,TN,17000.0,carmax
6068,2015 Honda,CR-V EX-L,21998,KY,61000.0,carmax
6069,2016 Honda,Pilot EX-L,25998,SC,93000.0,carmax
6070,2019 Honda,CR-V LX,27998,SC,5000.0,carmax
6071,2013 Honda,CR-V LX,13998,IN,129000.0,carmax
6072,2019 Honda,Passport Sport,31998,SC,17000.0,carmax
6073,2017 Honda,Pilot Elite,35998,IN,43000.0,carmax
6074,2019 Honda,CR-V EX,27998,IN,26000.0,carmax
6075,2016 Honda,Pilot Touring,27998,MI,90000.0,carmax
6076,2011 Honda,Pilot EX-L,20998,TN,68000.0,carmax
6077,2017 Honda,CR-V EX-L,24998,KY,56000.0,carmax
6078,2019 Honda,CR-V LX,26998,TN,8000.0,carmax
6079,2019 Honda,Pilot Elite,42998,KY,22000.0,carmax
6080,2019 Honda,HR-V Sport,22998,KY,5000.0,carmax
6081,2018 Honda,CR-V Touring,29998,KY,38000.0,carmax
6082,2012 Honda,CR-V EX-L,18998,SC,87000.0,carmax
6083,2014 Honda,CR-V EX-L,18998,GA,93000.0,carmax
6084,2017 Honda,Pilot EX-L,29998,GA,50000.0,carmax
6085,2019 Honda,Passport Sport,29998,GA,6000.0,carmax
6086,2015 Honda,CR-V Touring,23998,GA,47000.0,carmax
6087,2018 Honda,Pilot EX-L,32998,GA,34000.0,carmax
6088,2019 Honda,Pilot EX-L,35998,SC,31000.0,carmax
6089,2019 Honda,CR-V LX,24998,SC,28000.0,carmax
6090,2016 Honda,Pilot Touring,31998,IN,49000.0,carmax
6091,2020 Honda,CR-V EX,31998,IN,12000.0,carmax
6092,2018 Honda,CR-V Touring,31998,IN,17000.0,carmax
6093,2015 Honda,CR-V EX-L,24998,IN,35000.0,carmax
6094,2014 Honda,CR-V LX,16998,TN,109000.0,carmax
6095,2019 Honda,Pilot Elite,45998,TN,6000.0,carmax
6096,2019 Honda,CR-V EX-L,32998,TN,5000.0,carmax
6097,2018 Honda,Pilot EX,29998,TN,45000.0,carmax
6098,2018 Honda,Pilot LX,28998,TN,31000.0,carmax
6099,2016 Honda,CR-V EX-L,27998,TN,9000.0,carmax
6100,2018 Honda,HR-V EX,23998,TN,15000.0,carmax
6101,2020 Honda,Pilot Black Edition,46998,TN,12000.0,carmax
6102,2020 Honda,Pilot Touring,43998,TN,17000.0,carmax
6103,2016 Honda,CR-V EX-L,21998,GA,92000.0,carmax
6104,2018 Honda,CR-V EX-L,29998,TN,10000.0,carmax
6105,2018 Honda,Pilot EX-L,30998,TN,48000.0,carmax
6106,2019 Honda,Pilot EX-L,34998,TN,28000.0,carmax
6107,2013 Honda,CR-V EX-L,21998,GA,46000.0,carmax
6108,2017 Honda,CR-V LX,20998,GA,61000.0,carmax
6109,2019 Honda,CR-V Touring,31998,GA,3000.0,carmax
6110,2018 Honda,HR-V LX,20998,GA,54000.0,carmax
6111,2020 Honda,Pilot EX,34998,GA,16000.0,carmax
6112,2015 Honda,CR-V EX-L,22998,GA,53000.0,carmax
6113,2018 Honda,Pilot LX,29998,GA,29000.0,carmax
6114,2016 Honda,CR-V SE,20998,GA,55000.0,carmax
6115,2018 Honda,Pilot LX,29998,GA,26000.0,carmax
6116,2018 Honda,CR-V EX,26998,GA,31000.0,carmax
6117,2016 Honda,CR-V EX,23998,GA,20000.0,carmax
6118,2012 Honda,CR-V EX-L,20998,IL,43000.0,carmax
6119,2018 Honda,CR-V EX-L,28998,GA,32000.0,carmax
6120,2018 Honda,CR-V EX-L,26998,IL,61000.0,carmax
6121,2014 Honda,CR-V EX,21998,IL,38000.0,carmax
6122,2019 Honda,Passport EX-L,33998,IL,21000.0,carmax
6123,2011 Honda,CR-V LX,16998,IL,74000.0,carmax
6124,2020 Honda,Pilot EX-L,41998,IL,3000.0,carmax
6125,2013 Honda,CR-V EX,16998,IL,91000.0,carmax
6126,2020 Honda,Pilot EX-L,39998,IL,7000.0,carmax
6127,2020 Honda,Pilot EX-L,39998,IL,8000.0,carmax
6128,2020 Honda,Pilot EX,36998,IL,8000.0,carmax
6129,2021 Honda,Pilot Elite,49998,IL,9000.0,carmax
6130,2011 Honda,CR-V EX,19998,IL,26000.0,carmax
6131,2019 Honda,Pilot Touring,40998,IL,10000.0,carmax
6132,2010 Honda,CR-V EX-L,19998,IL,41000.0,carmax
6133,2017 Honda,Pilot Elite,37998,IL,34000.0,carmax
6134,2014 Honda,CR-V LX,19998,IL,55000.0,carmax
6135,2015 Honda,CR-V EX,22998,IL,43000.0,carmax
6136,2019 Honda,CR-V Touring,32998,IL,15000.0,carmax
6137,2019 Honda,CR-V EX-L,30998,IL,17000.0,carmax
6138,2018 Honda,CR-V EX,27998,IL,21000.0,carmax
6139,2015 Honda,CR-V LX,21998,IL,30000.0,carmax
6140,2015 Honda,CR-V EX-L,22998,IL,55000.0,carmax
6141,2018 Honda,CR-V EX-L,28998,IL,23000.0,carmax
6142,2016 Honda,CR-V EX-L,25998,IL,32000.0,carmax
6143,2018 Honda,CR-V LX,23998,IL,41000.0,carmax
6144,2018 Honda,Pilot EX-L,31998,IL,40000.0,carmax
6145,2017 Honda,CR-V EX,24998,IL,37000.0,carmax
6146,2016 Honda,CR-V EX,22998,IL,37000.0,carmax
6147,2016 Honda,CR-V LX,23998,IL,16000.0,carmax
6148,2018 Honda,CR-V EX,26998,IL,25000.0,carmax
6149,2016 Honda,CR-V EX,24998,IL,15000.0,carmax
6150,2018 Honda,CR-V EX,25998,IL,38000.0,carmax
6151,2011 Honda,CR-V SE,17998,WI,77000.0,carmax
6152,2011 Honda,Pilot Touring,25998,WI,51000.0,carmax
6153,2016 Honda,Pilot EX-L,29998,WI,53000.0,carmax
6154,2017 Honda,CR-V EX-L,24998,WI,57000.0,carmax
6155,2017 Honda,CR-V Touring,29998,WI,20000.0,carmax
6156,2018 Honda,CR-V EX,28998,WI,11000.0,carmax
6157,2018 Honda,CR-V EX-L,27998,WI,37000.0,carmax
6158,2020 Honda,Pilot Black Edition,46998,TN,11000.0,carmax
6159,2018 Honda,Pilot Elite,36998,TN,56000.0,carmax
6160,2017 Honda,CR-V EX,24998,TN,25000.0,carmax
6161,2014 Honda,CR-V EX,19998,GA,78000.0,carmax
6162,2014 Honda,CR-V LX,15998,WI,126000.0,carmax
6163,2016 Honda,CR-V EX-L,22998,GA,64000.0,carmax
6164,2020 Honda,Pilot Touring,41998,GA,14000.0,carmax
6165,2020 Honda,CR-V EX-L,31998,GA,4000.0,carmax
6166,2019 Honda,Pilot Elite,36998,GA,57000.0,carmax
6167,2020 Honda,CR-V Touring,35998,GA,6000.0,carmax
6168,2015 Honda,CR-V EX-L,24998,GA,50000.0,carmax
6169,2014 Honda,CR-V LX,19998,GA,60000.0,carmax
6170,2015 Honda,CR-V Touring,23998,GA,60000.0,carmax
6171,2017 Honda,CR-V LX,20998,GA,57000.0,carmax
6172,2019 Honda,CR-V EX-L,30998,GA,13000.0,carmax
6173,2015 Honda,CR-V LX,19998,GA,57000.0,carmax
6174,2015 Honda,CR-V EX-L,26998,GA,17000.0,carmax
6175,2015 Honda,Pilot EX-L,30998,WI,49000.0,carmax
6176,2019 Honda,CR-V EX,28998,GA,13000.0,carmax
6177,2018 Honda,Pilot EX,30998,GA,28000.0,carmax
6178,2018 Honda,CR-V EX,27998,GA,20000.0,carmax
6179,2014 Honda,CR-V EX,18998,GA,70000.0,carmax
6180,2016 Honda,CR-V SE,22998,GA,25000.0,carmax
6181,2019 Honda,CR-V EX,29998,WI,17000.0,carmax
6182,2017 Honda,HR-V EX,20998,GA,31000.0,carmax
6183,2016 Honda,CR-V SE,21998,GA,33000.0,carmax
6184,2016 Honda,CR-V EX-L,21998,GA,54000.0,carmax
6185,2011 Honda,Pilot EX-L,19998,IL,89000.0,carmax
6186,2019 Honda,CR-V EX,29998,WI,8000.0,carmax
6187,2019 Honda,HR-V EX,24998,WI,20000.0,carmax
6188,2019 Honda,CR-V EX-L,29998,WI,20000.0,carmax
6189,2017 Honda,CR-V EX-L,26998,WI,40000.0,carmax
6190,2017 Honda,CR-V LX,23998,WI,32000.0,carmax
6191,2018 Honda,HR-V EX-L,25998,WI,11000.0,carmax
6192,2017 Honda,CR-V EX-L,25998,WI,41000.0,carmax
6193,2018 Honda,CR-V EX,24998,WI,43000.0,carmax
6194,2016 Honda,CR-V EX-L,20998,TN,71000.0,carmax
6195,2018 Honda,CR-V EX,27998,TN,19000.0,carmax
6196,2020 Honda,Pilot Touring,39998,GA,28000.0,carmax
6197,2017 Honda,CR-V EX,24998,GA,49000.0,carmax
6198,2018 Honda,CR-V LX,23998,GA,28000.0,carmax
6199,2018 Honda,CR-V LX,28998,IL,28000.0,carmax
6200,2016 Honda,CR-V Touring,23998,IL,60000.0,carmax
6201,2018 Honda,Pilot Elite,37998,IL,37000.0,carmax
6202,2019 Honda,HR-V Sport,23998,IL,18000.0,carmax
6203,2015 Honda,CR-V EX-L,23998,IL,35000.0,carmax
6204,2019 Honda,CR-V LX,26998,IL,10000.0,carmax
6205,2016 Honda,CR-V EX,23998,IL,47000.0,carmax
6206,2018 Honda,CR-V EX,28998,IL,28000.0,carmax
6207,2021 Honda,CR-V Touring,37998,GA,1000.0,carmax
6208,2018 Honda,CR-V EX,26998,IL,28000.0,carmax
6209,2018 Honda,CR-V Touring,24998,GA,73000.0,carmax
6210,2019 Honda,Passport Sport,29998,GA,22000.0,carmax
6211,2018 Honda,Pilot Elite,40998,TN,14000.0,carmax
6212,2019 Honda,HR-V Sport,23998,TN,18000.0,carmax
6213,2019 Honda,CR-V EX-L,32998,TN,11000.0,carmax
6214,2018 Honda,Pilot Touring,37998,TN,20000.0,carmax
6215,2018 Honda,CR-V EX,27998,TN,9000.0,carmax
6216,2018 Honda,CR-V EX-L,27998,TN,30000.0,carmax
6217,2018 Honda,Pilot EX-L,34998,TN,20000.0,carmax
6218,2019 Honda,HR-V LX,22998,TN,9000.0,carmax
6219,2019 Honda,CR-V LX,27998,TN,6000.0,carmax
6220,2018 Honda,Pilot EX-L,33998,TN,23000.0,carmax
6221,2018 Honda,CR-V EX,26998,TN,19000.0,carmax
6222,2017 Honda,CR-V EX,26998,TN,12000.0,carmax
6223,2016 Honda,HR-V LX,19998,TN,40000.0,carmax
6224,2017 Honda,Pilot Elite,37998,GA,26000.0,carmax
6225,2018 Honda,Pilot Touring,36998,GA,26000.0,carmax
6226,2020 Honda,Pilot EX-L,39998,WI,10000.0,carmax
6227,2019 Honda,Pilot Elite,36998,GA,45000.0,carmax
6228,2018 Honda,Pilot LX,29998,WI,39000.0,carmax
6229,2018 Honda,CR-V Touring,29998,GA,21000.0,carmax
6230,2016 Honda,CR-V EX-L,23998,IL,50000.0,carmax
6231,2017 Honda,CR-V EX,25998,IL,28000.0,carmax
6232,2019 Honda,CR-V EX-L,29998,TN,19000.0,carmax
6233,2018 Honda,CR-V Touring,31998,TN,19000.0,carmax
6234,2019 Honda,CR-V EX-L,28998,TN,29000.0,carmax
6235,2015 Honda,CR-V Touring,25998,GA,17000.0,carmax
6236,2018 Honda,CR-V LX,22998,GA,44000.0,carmax
6237,2014 Honda,CR-V EX-L,21998,AL,26000.0,carmax
6238,2016 Honda,CR-V EX,22998,IL,59000.0,carmax
6239,2016 Honda,CR-V LX,22998,IL,38000.0,carmax
6240,2018 Honda,CR-V LX,24998,IL,20000.0,carmax
6241,2021 Honda,Pilot Black Edition,49998,WI,8000.0,carmax
6242,2014 Honda,CR-V EX-L,21998,GA,43000.0,carmax
6243,2014 Honda,CR-V EX,21998,WI,45000.0,carmax
6244,2020 Honda,CR-V Touring,34998,WI,9000.0,carmax
6245,2018 Honda,CR-V EX,26998,WI,23000.0,carmax
6246,2018 Honda,CR-V EX,28998,AL,7000.0,carmax
6247,2014 Honda,CR-V EX-L,18998,GA,81000.0,carmax
6248,2016 Honda,CR-V SE,20998,GA,56000.0,carmax
6249,2019 Honda,CR-V LX,27998,IL,7000.0,carmax
6250,2017 Honda,CR-V EX,26998,IL,19000.0,carmax
6251,2015 Honda,CR-V EX-L,19998,FL,87000.0,carmax
6252,2019 Honda,CR-V EX-L,28998,FL,12000.0,carmax
6253,2019 Honda,CR-V EX-L,28998,FL,12000.0,carmax
6254,2020 Honda,CR-V Touring,32998,AL,13000.0,carmax
6255,2020 Honda,CR-V EX,28998,AL,7000.0,carmax
6256,2018 Honda,HR-V LX,19998,AL,42000.0,carmax
6257,2018 Honda,CR-V EX,26998,MO,25000.0,carmax
6258,2019 Honda,Pilot EX-L,35998,MO,32000.0,carmax
6259,2020 Honda,CR-V EX-L,31998,MO,5000.0,carmax
6260,2019 Honda,CR-V EX,27998,TN,18000.0,carmax
6261,2020 Honda,Pilot Touring,39998,AL,14000.0,carmax
6262,2018 Honda,CR-V EX,26998,TN,24000.0,carmax
6263,2018 Honda,CR-V EX-L,26998,TN,24000.0,carmax
6264,2018 Honda,Pilot EX-L,31998,AL,31000.0,carmax
6265,2019 Honda,CR-V Touring,29998,FL,35000.0,carmax
6266,2017 Honda,CR-V EX-L,25998,MS,32000.0,carmax
6267,2018 Honda,CR-V LX,23998,FL,16000.0,carmax
6268,2018 Honda,Pilot EX,28998,TN,49000.0,carmax
6269,2019 Honda,CR-V EX,26998,AL,13000.0,carmax
6270,2017 Honda,Pilot EX-L,29998,MS,50000.0,carmax
6271,2018 Honda,CR-V EX,25998,FL,38000.0,carmax
6272,2016 Honda,Pilot EX-L,26998,FL,89000.0,carmax
6273,2013 Honda,CR-V LX,16998,FL,65000.0,carmax
6274,2019 Honda,HR-V EX-L,26998,TN,6000.0,carmax
6275,2017 Honda,Pilot Touring,26998,TN,85000.0,carmax
6276,2021 Honda,Pilot Special Edition,43998,TN,1000.0,carmax
6277,2020 Honda,Pilot Touring,40998,TN,9000.0,carmax
6278,2018 Honda,CR-V EX,26998,AL,14000.0,carmax
6279,2017 Honda,CR-V EX-L,25998,AL,40000.0,carmax
6280,2016 Honda,HR-V LX,19998,TN,33000.0,carmax
6281,2016 Honda,CR-V EX-L,22998,FL,50000.0,carmax
6282,2020 Honda,Pilot EX,29998,FL,35000.0,carmax
6283,2019 Honda,CR-V LX,25998,FL,12000.0,carmax
6284,2020 Honda,CR-V LX,26998,FL,11000.0,carmax
6285,2019 Honda,CR-V LX,23998,FL,27000.0,carmax
6286,2011 Honda,CR-V EX-L,15998,AL,103000.0,carmax
6287,2020 Honda,Pilot EX-L,36998,FL,12000.0,carmax
6288,2020 Honda,CR-V EX-L,31998,FL,5000.0,carmax
6289,2020 Honda,CR-V LX,27998,FL,8000.0,carmax
6290,2017 Honda,HR-V EX,18998,FL,69000.0,carmax
6291,2019 Honda,CR-V EX,29998,TN,17000.0,carmax
6292,2019 Honda,Pilot EX-L,33998,FL,23000.0,carmax
6293,2018 Honda,CR-V EX-L,24998,FL,54000.0,carmax
6294,2020 Honda,CR-V Touring,31998,FL,14000.0,carmax
6295,2017 Honda,HR-V EX,20998,FL,27000.0,carmax
6296,2021 Honda,Pilot Touring,43998,FL,1000.0,carmax
6297,2019 Honda,CR-V EX,28998,FL,2000.0,carmax
6298,2014 Honda,CR-V EX-L,19998,FL,51000.0,carmax
6299,2016 Honda,CR-V LX,17998,FL,67000.0,carmax
6300,2018 Honda,Pilot EX-L,29998,FL,38000.0,carmax
6301,2015 Honda,CR-V EX,18998,FL,80000.0,carmax
6302,2014 Honda,CR-V EX-L,18998,FL,92000.0,carmax
6303,2020 Honda,CR-V EX,30998,MN,3000.0,carmax
6304,2019 Honda,CR-V EX-L,28998,MN,27000.0,carmax
6305,2015 Honda,Accord CrossTour EX-L,23998,MN,61000.0,carmax
6306,2018 Honda,Pilot Touring,36998,MN,25000.0,carmax
6307,2018 Honda,Pilot LX,29998,MN,17000.0,carmax
6308,2015 Honda,CR-V EX-L,22998,MN,43000.0,carmax
6309,2017 Honda,CR-V EX-L,25998,MN,35000.0,carmax
6310,2018 Honda,CR-V EX,27998,MN,26000.0,carmax
6311,2018 Honda,CR-V EX,25998,MN,21000.0,carmax
6312,2016 Honda,CR-V EX,23998,MN,33000.0,carmax
6313,2018 Honda,CR-V LX,24998,MN,29000.0,carmax
6314,2018 Honda,CR-V LX,24998,MN,38000.0,carmax
6315,2009 Honda,CR-V LX,14599,FL,94000.0,carmax
6316,2020 Honda,CR-V EX-L,32998,IA,16000.0,carmax
6317,2012 Honda,CR-V EX-L,19998,FL,52000.0,carmax
6318,2018 Honda,Pilot Touring,39998,FL,7000.0,carmax
6319,2015 Honda,CR-V EX,19998,FL,63000.0,carmax
6320,2017 Honda,CR-V EX,24998,FL,31000.0,carmax
6321,2019 Honda,Pilot EX-L,28998,MS,74000.0,carmax
6322,2019 Honda,HR-V Touring,27998,MS,3000.0,carmax
6323,2019 Honda,Pilot EX-L,32998,MN,48000.0,carmax
6324,2019 Honda,HR-V LX,22998,MN,21000.0,carmax
6325,2016 Honda,CR-V EX,22998,MN,55000.0,carmax
6326,2017 Honda,CR-V Touring,28998,MS,36000.0,carmax
6327,2017 Honda,CR-V EX-L,25998,MS,28000.0,carmax
6328,2019 Honda,Pilot Touring,35998,MS,50000.0,carmax
6329,2017 Honda,HR-V EX,23998,MS,4000.0,carmax
6330,2015 Honda,CR-V EX-L,24998,MN,20000.0,carmax
6331,2019 Honda,CR-V EX,25998,MN,38000.0,carmax
6332,2013 Honda,CR-V LX,16998,FL,75000.0,carmax
6333,2020 Honda,CR-V EX-L,29998,FL,26000.0,carmax
6334,2018 Honda,CR-V EX,23998,FL,48000.0,carmax
6335,2014 Honda,CR-V EX-L,22998,FL,40000.0,carmax
6336,2018 Honda,CR-V EX-L,24998,FL,50000.0,carmax
6337,2016 Honda,CR-V Touring,25998,FL,25000.0,carmax
6338,2015 Honda,CR-V Touring,24998,FL,48000.0,carmax
6339,2020 Honda,CR-V Touring,34998,AL,8000.0,carmax
6340,2020 Honda,CR-V EX,30998,AL,6000.0,carmax
6341,2019 Honda,Pilot EX-L,36998,AL,13000.0,carmax
6342,2020 Honda,Pilot EX-L,35998,AL,25000.0,carmax
6343,2019 Honda,CR-V LX,24998,AL,25000.0,carmax
6344,2018 Honda,CR-V EX-L,30998,AL,8000.0,carmax
6345,2016 Honda,CR-V SE,21998,AL,31000.0,carmax
6346,2017 Honda,CR-V EX,24998,AL,33000.0,carmax
6347,2018 Honda,CR-V LX,23998,AL,30000.0,carmax
6348,2017 Honda,CR-V LX,21998,AL,42000.0,carmax
6349,2016 Honda,CR-V LX,20998,AL,50000.0,carmax
6350,2019 Honda,CR-V EX-L,29998,IA,33000.0,carmax
6351,2020 Honda,Pilot EX-L,37998,FL,11000.0,carmax
6352,2018 Honda,CR-V LX,22998,FL,34000.0,carmax
6353,2020 Honda,Pilot Touring,39998,FL,14000.0,carmax
6354,2020 Honda,Pilot EX,33998,FL,14000.0,carmax
6355,2019 Honda,CR-V LX,23998,FL,32000.0,carmax
6356,2020 Honda,CR-V EX,29998,KS,23000.0,carmax
6357,2020 Honda,CR-V EX,30998,MO,10000.0,carmax
6358,2018 Honda,Pilot EX-L,32998,MO,40000.0,carmax
6359,2016 Honda,CR-V SE,22998,KS,50000.0,carmax
6360,2015 Honda,CR-V Touring,23998,FL,68000.0,carmax
6361,2019 Honda,CR-V EX,26998,FL,21000.0,carmax
6362,2019 Honda,CR-V EX,24998,FL,49000.0,carmax
6363,2020 Honda,CR-V EX,28998,FL,3000.0,carmax
6364,2020 Honda,CR-V LX,26998,FL,10000.0,carmax
6365,2019 Honda,HR-V LX,21998,FL,12000.0,carmax
6366,2015 Honda,CR-V EX,21998,MS,44000.0,carmax
6367,2020 Honda,CR-V EX-L,31998,MS,2000.0,carmax
6368,2019 Honda,Pilot LX,34998,KS,6000.0,carmax
6369,2013 Honda,CR-V EX-L,15998,FL,124000.0,carmax
6370,2011 Honda,CR-V EX-L,16998,FL,103000.0,carmax
6371,2014 Honda,CR-V LX,17998,FL,77000.0,carmax
6372,2016 Honda,Pilot Elite,30998,FL,72000.0,carmax
6373,2016 Honda,CR-V LX,16998,FL,78000.0,carmax
6374,2016 Honda,CR-V EX-L,21998,FL,76000.0,carmax
6375,2018 Honda,HR-V EX-L,22998,FL,33000.0,carmax
6376,2021 Honda,CR-V EX-L,31998,FL,5000.0,carmax
6377,2019 Honda,HR-V EX,23998,FL,18000.0,carmax
6378,2020 Honda,CR-V LX,27998,FL,5000.0,carmax
6379,2018 Honda,CR-V EX,27998,FL,8000.0,carmax
6380,2017 Honda,CR-V EX,23998,FL,37000.0,carmax
6381,2014 Honda,CR-V EX-L,20998,FL,51000.0,carmax
6382,2019 Honda,HR-V EX-L,23998,FL,25000.0,carmax
6383,2018 Honda,CR-V EX,23998,FL,29000.0,carmax
6384,2019 Honda,CR-V EX-L,29998,MS,17000.0,carmax
6385,2012 Honda,Pilot EX,19998,NE,96000.0,carmax
6386,2015 Honda,Pilot EX-L,22998,FL,93000.0,carmax
6387,2019 Honda,Passport Touring,33998,FL,18000.0,carmax
6388,2016 Honda,Pilot Touring,26998,NE,101000.0,carmax
6389,2018 Honda,Pilot EX-L,30998,FL,34000.0,carmax
6390,2018 Honda,CR-V LX,23998,FL,19000.0,carmax
6391,2019 Honda,Pilot EX-L,34998,LA,11000.0,carmax
6392,2018 Honda,HR-V EX-L,21998,FL,31000.0,carmax
6393,2019 Honda,Passport Touring,33998,FL,20000.0,carmax
6394,2020 Honda,CR-V Touring,30998,LA,20000.0,carmax
6395,2018 Honda,CR-V Touring,29998,LA,11000.0,carmax
6396,2018 Honda,CR-V EX-L,24998,FL,53000.0,carmax
6397,2019 Honda,CR-V LX,28998,NE,8000.0,carmax
6398,2018 Honda,HR-V LX,22998,NE,13000.0,carmax
6399,2021 Honda,Pilot Black Edition,49998,FL,4000.0,carmax
6400,2012 Honda,CR-V EX-L,18998,FL,70000.0,carmax
6401,2013 Honda,CR-V LX,16998,FL,70000.0,carmax
6402,2014 Honda,CR-V EX-L,22998,FL,31000.0,carmax
6403,2019 Honda,Pilot EX-L,32998,FL,31000.0,carmax
6404,2016 Honda,CR-V EX,19998,FL,56000.0,carmax
6405,2019 Honda,CR-V EX,25998,FL,26000.0,carmax
6406,2017 Honda,Pilot EX,27998,FL,34000.0,carmax
6407,2020 Honda,HR-V LX,22998,FL,10000.0,carmax
6408,2015 Honda,CR-V EX-L,18998,FL,83000.0,carmax
6409,2017 Honda,HR-V EX,19998,FL,66000.0,carmax
6410,2015 Honda,CR-V EX-L,18998,FL,92000.0,carmax
6411,2020 Honda,Pilot EX-L,33998,FL,24000.0,carmax
6412,2014 Honda,CR-V EX,19998,FL,16000.0,carmax
6413,2014 Honda,CR-V EX-L,23998,FL,15000.0,carmax
6414,2019 Honda,CR-V EX-L,29998,FL,18000.0,carmax
