,year_make,model_trim,price,state,miles,source
0,2022 Volkswagen ,missing,"$33,264",Location: Toyota of Dallas ,203.0,berkshire
1,2022 Mitsubishi ,missing,"$35,487",Location: Toyota of Richardson ,3214.0,berkshire
2,2022 Acura ,missing,"$48,499",Location: Vandergriff Acura ,4944.0,berkshire
3,2022 Acura ,missing,"$48,999",Location: Vandergriff Acura ,4716.0,berkshire
4,2022 Acura ,missing,"$49,999",Location: Vandergriff Acura ,6577.0,berkshire
5,2022 Acura ,missing,"$51,999",Location: Vandergriff Acura ,1157.0,berkshire
6,2022 Acura ,missing,"$52,998",Location: Vandergriff Acura ,5098.0,berkshire
7,2021 Chevrolet ,missing,"$20,491",Location: North Park Toyota of San Antonio ,11246.0,berkshire
8,2021 Chevrolet ,missing,"$20,688",Location: Van Chevrolet ,10106.0,berkshire
9,2021 Chevrolet ,missing,"$21,991",Location: Kenny Kent Chevrolet ,12010.0,berkshire
10,2021 Volkswagen ,missing,"$23,977",Location: Orlando VW South ,16034.0,berkshire
11,2021 Volkswagen ,missing,"$23,997",Location: Orlando VW South ,14518.0,berkshire
12,2021 Kia ,missing,"$24,997",Location: Cerritos Nissan ,11628.0,berkshire
13,2021 Kia ,missing,"$25,629",Location: Camelback Kia ,1126.0,berkshire
14,2021 Volkswagen ,missing,"$25,680",Location: Camelback Volkswagen ,7952.0,berkshire
15,2021 Volkswagen ,missing,"$26,760",Location: Camelback Volkswagen ,8438.0,berkshire
16,2021 Honda ,missing,"$26,991",Location: Kenny Kent Chevrolet ,3637.0,berkshire
17,2021 Ford ,missing,"$26,991",Location: Serramonte Ford ,5418.0,berkshire
18,2021 Ford ,missing,"$26,994",Location: Serramonte Ford ,6198.0,berkshire
19,2021 Ford ,missing,"$26,994",Location: Serramonte Ford ,6198.0,berkshire
20,2021 Ford ,missing,"$27,992",Location: Serramonte Ford ,4404.0,berkshire
21,2021 Ford ,missing,"$27,992",Location: Serramonte Ford ,4404.0,berkshire
22,2021 Volkswagen ,missing,"$28,299",Location: Orlando VW North ,11834.0,berkshire
23,2021 Kia ,missing,"$28,498",Location: Vandergriff Acura ,7912.0,berkshire
24,2021 Hyundai ,missing,"$28,895",Location: Reliable Toyota ,4571.0,berkshire
25,2021 Jeep ,missing,"$28,975",Location: Camelback Hyundai ,5107.0,berkshire
26,2021 Jeep ,missing,"$29,000",Location: Village Pointe Toyota ,7478.0,berkshire
27,2021 Nissan ,missing,"$30,475",Location: Gwinnett Place Nissan ,1368.0,berkshire
28,2021 Nissan ,missing,"$30,743",Location: Crest Nissan ,192.0,berkshire
29,2021 Toyota ,missing,"$31,987",Location: Toyota of Richardson ,19527.0,berkshire
30,2021 Toyota ,missing,"$31,997",Location: Orlando VW South ,2521.0,berkshire
31,2021 Volkswagen ,missing,"$32,998",Location: Camelback Toyota ,11134.0,berkshire
32,2021 Toyota ,missing,"$33,491",Location: North Park Toyota of San Antonio ,9601.0,berkshire
33,2021 Toyota ,missing,"$33,495",Location: Seminole Toyota ,14931.0,berkshire
34,2021 Toyota ,missing,"$33,874",Location: Toyota of Richardson ,25077.0,berkshire
35,2021 Honda ,missing,"$33,899",Location: Vandergriff Acura ,7581.0,berkshire
36,2021 Volkswagen ,missing,"$33,940",Location: Orlando VW South ,15200.0,berkshire
37,2021 Toyota ,missing,"$34,428",Location: Vandergriff Toyota ,17822.0,berkshire
38,2021 Ford ,missing,"$34,990",Location: Vandergriff Chevrolet ,5619.0,berkshire
39,2021 Jeep ,missing,"$34,990",Location: Seminole Chevrolet ,8221.0,berkshire
40,2021 Acura ,missing,"$34,998",Location: Acura Of Peoria ,12578.0,berkshire
41,2021 Ford ,missing,"$35,288",Location: Westway Ford ,7461.0,berkshire
42,2021 Toyota ,missing,"$35,447",Location: Toyota of Richardson ,4229.0,berkshire
43,2021 Jeep ,missing,"$35,500",Location: Town East Ford ,4249.0,berkshire
44,2021 Subaru ,missing,"$36,641",Location: South County Lexus ,2897.0,berkshire
45,2021 Honda ,missing,"$37,000",Location: Showcase Honda ,6785.0,berkshire
46,2021 Volkswagen ,missing,"$37,093",Location: Airpark Dodge Chrysler Jeep ,3243.0,berkshire
47,2021 Toyota ,missing,"$37,419",Location: Toyota of Dallas ,7623.0,berkshire
48,2021 Acura ,missing,"$37,799",Location: Vandergriff Acura ,6585.0,berkshire
49,2021 Acura ,missing,"$37,999",Location: Vandergriff Acura ,6623.0,berkshire
50,2021 Toyota ,missing,"$38,447",Location: Toyota of Richardson ,17439.0,berkshire
51,2021 Toyota ,missing,"$38,591",Location: North Park Toyota of San Antonio ,15548.0,berkshire
52,2021 Nissan ,missing,"$38,774",Location: Vandergriff Toyota ,21643.0,berkshire
53,2021 Acura ,missing,"$38,998",Location: Vandergriff Acura ,262.0,berkshire
54,2021 Acura ,missing,"$38,999",Location: Vandergriff Acura ,3057.0,berkshire
55,2021 Chevrolet ,missing,"$39,866",Location: Vandergriff Chevrolet ,15120.0,berkshire
56,2021 Cadillac ,missing,"$39,950",Location: Arrowhead Cadillac ,7021.0,berkshire
57,2021 Toyota ,missing,"$39,991",Location: Van Hyundai ,11124.0,berkshire
58,2021 Nissan ,missing,"$39,999",Location: Cerritos Nissan ,78.0,berkshire
59,2021 Ford ,missing,"$40,475",Location: Serramonte Ford ,222.0,berkshire
60,2021 Toyota ,missing,"$41,577",Location: Joe Myers Toyota ,8450.0,berkshire
61,2021 Kia ,missing,"$41,580",Location: Airpark Dodge Chrysler Jeep ,9388.0,berkshire
62,2021 Acura ,missing,"$41,615",Location: Vandergriff Acura ,2294.0,berkshire
63,2021 Acura ,missing,"$41,627",Location: Vandergriff Acura ,5.0,berkshire
64,2021 LEXUS ,missing,"$41,987",Location: Reliable Toyota ,15829.0,berkshire
65,2021 LEXUS ,missing,"$41,987",Location: Reliable Lexus ,15829.0,berkshire
66,2021 Ford ,missing,"$41,991",Location: Serramonte Ford ,222.0,berkshire
67,2021 Ford ,missing,"$41,991",Location: Serramonte Ford ,4152.0,berkshire
68,2021 Toyota ,missing,"$42,249",Location: Vandergriff Toyota ,10637.0,berkshire
69,2021 Honda ,missing,"$42,488",Location: Camelback Toyota ,30323.0,berkshire
70,2021 Toyota ,missing,"$42,574",Location: Toyota of Richardson ,17485.0,berkshire
71,2021 LEXUS ,missing,"$42,650",Location: South County Lexus ,109.0,berkshire
72,2021 Kia ,missing,"$42,990",Location: Vandergriff Chevrolet ,7741.0,berkshire
73,2021 INFINITI ,missing,"$42,993",Location: INFINITI on Camelback ,1090.0,berkshire
74,2021 Nissan ,missing,"$42,997",Location: Gwinnett Place Nissan ,3590.0,berkshire
75,2021 Toyota ,missing,"$43,690",Location: INFINITI of Springfield ,21768.0,berkshire
76,2021 Acura ,missing,"$43,998",Location: Vandergriff Acura ,2602.0,berkshire
77,2021 Jeep ,missing,"$43,999",Location: Airpark Dodge Chrysler Jeep ,11903.0,berkshire
78,2021 Toyota ,missing,"$44,391",Location: North Park Toyota of San Antonio ,19545.0,berkshire
79,2021 Nissan ,missing,"$44,643",Location: Vandergriff Toyota ,20509.0,berkshire
80,2021 Ford ,missing,"$44,888",Location: Peoria Ford ,3696.0,berkshire
81,2021 Toyota ,missing,"$45,687",Location: Toyota of Deerfield Beach ,1536.0,berkshire
82,2021 Acura ,missing,"$45,757",Location: Vandergriff Acura ,2682.0,berkshire
83,2021 Acura ,missing,"$45,988",Location: Vandergriff Acura ,3084.0,berkshire
84,2021 Volkswagen ,missing,"$45,999",Location: Orlando VW South ,14926.0,berkshire
85,2021 Volvo ,missing,"$46,240",Location: Crest Volvo Cars ,5741.0,berkshire
86,2021 Ford ,missing,"$46,334",Location: Serramonte Ford ,4152.0,berkshire
87,2021 LEXUS ,missing,"$46,685",Location: South County Lexus ,1564.0,berkshire
88,2021 Toyota ,missing,"$46,874",Location: Toyota of Richardson ,22429.0,berkshire
89,2021 Cadillac ,missing,"$46,995",Location: Reliable Toyota ,5718.0,berkshire
90,2021 Acura ,missing,"$46,999",Location: Vandergriff Acura ,873.0,berkshire
91,2021 Acura ,missing,"$46,999",Location: Vandergriff Acura ,2061.0,berkshire
92,2021 LEXUS ,missing,"$47,497",Location: Richardson Chrysler Jeep Dodge Ram ,2550.0,berkshire
93,2021 Toyota ,missing,"$47,999",Location: Toyota of Dallas ,16371.0,berkshire
94,2021 Toyota ,missing,"$48,757",Location: Toyota of Richardson ,2222.0,berkshire
95,2021 Toyota ,missing,"$48,937",Location: Toyota of Dallas ,18349.0,berkshire
96,2021 Toyota ,missing,"$48,974",Location: Toyota of Richardson ,25721.0,berkshire
97,2021 LEXUS ,missing,"$49,895",Location: Superstition Springs Lexus ,7923.0,berkshire
98,2021 LEXUS ,missing,"$50,085",Location: South County Lexus ,4635.0,berkshire
99,2021 Toyota ,missing,"$50,504",Location: Toyota of Deerfield Beach ,1182.0,berkshire
100,2021 Hyundai ,missing,"$52,500",Location: Vandergriff Hyundai ,14000.0,berkshire
101,2021 LEXUS ,missing,"$52,589",Location: Reliable Lexus ,11616.0,berkshire
102,2021 LEXUS ,missing,"$52,589",Location: Reliable Toyota ,11616.0,berkshire
103,2021 BMW ,missing,"$52,845",Location: BMW of Lincoln ,3990.0,berkshire
104,2021 Ford ,missing,"$52,992",Location: Serramonte Ford ,11795.0,berkshire
105,2021 Cadillac ,missing,"$52,998",Location: Crest Cadillac ,603.0,berkshire
106,2021 Toyota ,missing,"$53,225",Location: Toyota of Dallas ,21916.0,berkshire
107,2021 Toyota ,missing,"$53,494",Location: Vandergriff Toyota ,23968.0,berkshire
108,2021 LEXUS ,missing,"$53,985",Location: South County Lexus ,5902.0,berkshire
109,2021 LEXUS ,missing,"$53,985",Location: South County Lexus ,6013.0,berkshire
110,2021 Jeep ,missing,"$56,288",Location: Van Chevrolet ,6495.0,berkshire
111,2021 Volvo ,missing,"$57,000",Location: Grapevine Ford ,4524.0,berkshire
112,2021 Jeep ,missing,"$57,937",Location: Vandergriff Acura ,15086.0,berkshire
113,2021 Ford ,missing,"$59,044",Location: Serramonte Ford ,11795.0,berkshire
114,2021 Volvo ,missing,"$59,994",Location: Crest Volvo Cars ,2418.0,berkshire
115,2021 Cadillac ,missing,"$59,997",Location: Van Cadillac ,2120.0,berkshire
116,2021 Jeep ,missing,"$60,999",Location: Richardson Chrysler Jeep Dodge Ram ,5333.0,berkshire
117,2021 Volvo ,missing,"$61,484",Location: Crest Volvo Cars ,6287.0,berkshire
118,2021 Chevrolet ,missing,"$61,990",Location: Vandergriff Chevrolet ,9743.0,berkshire
119,2021 Jeep ,missing,"$62,900",Location: McKinney Buick GMC ,7073.0,berkshire
120,2021 Chevrolet ,missing,"$64,993",Location: Joe Myers Ford ,25949.0,berkshire
121,2021 Volvo ,missing,"$67,480",Location: Crest Volvo Cars ,7743.0,berkshire
122,2021 Volvo ,missing,"$67,484",Location: Crest Volvo Cars ,18595.0,berkshire
123,2021 Volvo ,missing,"$67,998",Location: Crest Volvo Cars ,7160.0,berkshire
124,2021 Volvo ,missing,"$69,484",Location: Crest Volvo Cars ,5432.0,berkshire
125,2021 Chevrolet ,missing,"$74,388",Location: Van Chevrolet ,5541.0,berkshire
126,2021 INFINITI ,missing,"$79,000",Location: Grapevine Ford ,5361.0,berkshire
127,2021 Chevrolet ,missing,"$79,995",Location: Midway Chevrolet ,6697.0,berkshire
128,2021 Chevrolet ,missing,"$83,998",Location: Crest Volvo Cars ,10351.0,berkshire
129,2021 Cadillac ,missing,"$105,000",Location: Crest Cadillac ,928.0,berkshire
130,2021 Dodge ,missing,"$105,000",Location: Grapevine Ford ,62.0,berkshire
131,2021 Jeep ,missing,,Location: Van Chevrolet ,5117.0,berkshire
132,2021 Ford ,missing,,Location: Frontier Ford ,,berkshire
133,2021 Kia ,missing,,Location: Crest Cadillac ,2796.0,berkshire
134,2021 Mitsubishi ,missing,,Location: Orlando VW South ,1600.0,berkshire
135,2021 Ford ,missing,,Location: Mall of Georgia Ford ,4237.0,berkshire
136,2021 Ford ,missing,,Location: Seminole Toyota ,7775.0,berkshire
137,2021 Volkswagen ,missing,,Location: Camelback Volkswagen ,17775.0,berkshire
138,2020 Chevrolet ,missing,"$18,529",Location: Camelback Ford ,32340.0,berkshire
139,2020 Nissan ,missing,"$19,198",Location: Pinnacle Nissan ,19353.0,berkshire
140,2020 Chevrolet ,missing,"$19,494",Location: Camelback Toyota ,22559.0,berkshire
141,2020 Chevrolet ,missing,"$19,888",Location: Peoria Ford ,21989.0,berkshire
142,2020 Kia ,missing,"$19,932",Location: Texas Toyota of Grapevine ,62932.0,berkshire
143,2020 Chevrolet ,missing,"$19,998",Location: Van Chevrolet ,8402.0,berkshire
144,2020 Chevrolet ,missing,"$20,143",Location: North Park Toyota of San Antonio ,20631.0,berkshire
145,2020 Mitsubishi ,missing,"$20,251",Location: Joe Myers Toyota ,52778.0,berkshire
146,2020 Nissan ,missing,"$20,334",Location: Pinnacle Nissan ,10492.0,berkshire
147,2020 Chevrolet ,missing,"$20,526",Location: Vandergriff Chevrolet ,27682.0,berkshire
148,2020 Chevrolet ,missing,"$20,900",Location: Joe Myers Imports ,22540.0,berkshire
149,2020 Nissan ,missing,"$21,400",Location: Showcase Honda ,19460.0,berkshire
150,2020 Ford ,missing,"$21,422",Location: Grand Prairie Ford ,4240.0,berkshire
151,2020 Nissan ,missing,"$21,499",Location: Crest Nissan ,19344.0,berkshire
152,2020 Chevrolet ,missing,"$21,590",Location: Reliable Chevrolet ,47672.0,berkshire
153,2020 Buick ,missing,"$21,688",Location: Van Chevrolet ,3470.0,berkshire
154,2020 Chevrolet ,missing,"$21,688",Location: Van Chevrolet ,40430.0,berkshire
155,2020 Hyundai ,missing,"$21,701",Location: Texas Toyota of Grapevine ,56990.0,berkshire
156,2020 Nissan ,missing,"$21,809",Location: Texas Toyota of Grapevine ,48078.0,berkshire
157,2020 Buick ,missing,"$21,887",Location: Van Chevrolet ,13630.0,berkshire
158,2020 Nissan ,missing,"$21,995",Location: Seminole Toyota ,36045.0,berkshire
159,2020 Chevrolet ,missing,"$22,061",Location: Camelback Hyundai ,34940.0,berkshire
160,2020 Nissan ,missing,"$22,396",Location: Pinnacle Nissan ,6071.0,berkshire
161,2020 Nissan ,missing,"$22,400",Location: Nissan of McKinney ,7.0,berkshire
162,2020 Ford ,missing,"$22,500",Location: Texas Nissan ,7779.0,berkshire
163,2020 Hyundai ,missing,"$22,524",Location: Camelback Hyundai ,18580.0,berkshire
164,2020 Nissan ,missing,"$22,599",Location: Cerritos Nissan ,4763.0,berkshire
165,2020 Chevrolet ,missing,"$22,601",Location: Vandergriff Toyota ,11093.0,berkshire
166,2020 Chevrolet ,missing,"$22,800",Location: Crest Cadillac ,5701.0,berkshire
167,2020 Volkswagen ,missing,"$22,845",Location: Frontier Ford ,40592.0,berkshire
168,2020 Nissan ,missing,"$22,889",Location: Midway Nissan ,16896.0,berkshire
169,2020 Chevrolet ,missing,"$22,898",Location: Toyota of Dallas ,58810.0,berkshire
170,2020 Chevrolet ,missing,"$22,900",Location: Camelback Subaru ,36505.0,berkshire
171,2020 Nissan ,missing,"$22,915",Location: Texas Toyota of Grapevine ,36028.0,berkshire
172,2020 Volkswagen ,missing,"$22,989",Location: Orlando VW South ,17579.0,berkshire
173,2020 Hyundai ,missing,"$22,994",Location: Peoria Nissan ,3218.0,berkshire
174,2020 Honda ,missing,,Location: Bell Honda ,19126.0,berkshire
175,2020 Chevrolet ,missing,"$22,995",Location: Gwinnett Place Ford ,26475.0,berkshire
176,2020 Jeep ,missing,"$22,995",Location: Toyota of Dallas ,19943.0,berkshire
177,2020 Jeep ,missing,"$22,997",Location: Joe Myers Toyota ,6183.0,berkshire
178,2020 Hyundai ,missing,"$22,998",Location: Husker High Line ,9528.0,berkshire
179,2020 Nissan ,missing,"$22,999",Location: Crest Nissan ,21814.0,berkshire
180,2020 Nissan ,missing,"$23,279",Location: Gwinnett Place Nissan ,22703.0,berkshire
181,2020 Buick ,missing,"$23,288",Location: Van Chevrolet ,3477.0,berkshire
182,2020 Nissan ,missing,"$23,318",Location: Crest Nissan ,5911.0,berkshire
183,2020 Kia ,missing,"$23,485",Location: Texas Toyota of Grapevine ,56867.0,berkshire
184,2020 Hyundai ,missing,"$23,491",Location: Arrowhead Cadillac ,6076.0,berkshire
185,2020 Kia ,missing,,Location: Texas Toyota of Grapevine ,55302.0,berkshire
186,2020 Kia ,missing,"$23,717",Location: Texas Toyota of Grapevine ,53922.0,berkshire
187,2020 Chevrolet ,missing,"$23,844",Location: Vandergriff Chevrolet ,31134.0,berkshire
188,2020 Nissan ,missing,"$23,877",Location: Texas Toyota of Grapevine ,52550.0,berkshire
189,2020 Chevrolet ,missing,"$23,887",Location: Van Chevrolet ,20031.0,berkshire
190,2020 Ford ,missing,"$23,888",Location: Camelback Toyota ,10324.0,berkshire
191,2020 Kia ,missing,"$23,889",Location: Texas Toyota of Grapevine ,52551.0,berkshire
192,2020 Nissan ,missing,"$23,900",Location: Nissan of McKinney ,8463.0,berkshire
193,2020 Ford ,missing,"$23,906",Location: Town East Ford ,33037.0,berkshire
194,2020 Ford ,missing,"$23,933",Location: Texas Toyota of Grapevine ,55229.0,berkshire
195,2020 Nissan ,missing,"$23,951",Location: North Park Toyota of San Antonio ,7605.0,berkshire
196,2020 Ford ,missing,"$23,988",Location: Frontier Ford ,16101.0,berkshire
197,2020 Chevrolet ,missing,"$23,990",Location: Arrowhead Cadillac ,29484.0,berkshire
198,2020 Chevrolet ,missing,"$23,991",Location: Reliable Chevrolet ,31950.0,berkshire
199,2020 Dodge ,missing,"$23,997",Location: Trophy Nissan ,9477.0,berkshire
200,2020 Nissan ,missing,"$23,997",Location: Trophy Nissan ,14969.0,berkshire
201,2020 Nissan ,missing,"$24,000",Location: Joe Myers Imports ,19158.0,berkshire
202,2020 Kia ,missing,"$24,100",Location: Bell Honda ,31339.0,berkshire
203,2020 Chevrolet ,missing,"$24,164",Location: Reliable Nissan ,15151.0,berkshire
204,2020 Hyundai ,missing,"$24,199",Location: Delray Honda ,18206.0,berkshire
205,2020 Kia ,missing,"$24,285",Location: INFINITI of Scottsdale ,20465.0,berkshire
206,2020 Nissan ,missing,"$24,298",Location: Midway Nissan ,4970.0,berkshire
207,2020 Nissan ,missing,"$24,498",Location: Peoria Nissan ,36908.0,berkshire
208,2020 Nissan ,missing,"$24,499",Location: Crest Nissan ,44857.0,berkshire
209,2020 Mazda ,missing,"$24,500",Location: Grapevine Ford ,39732.0,berkshire
210,2020 Honda ,missing,"$24,520",Location: Vandergriff Honda ,2930.0,berkshire
211,2020 Nissan ,missing,"$24,613",Location: Peoria Nissan ,2759.0,berkshire
212,2020 Nissan ,missing,"$24,658",Location: Peoria Nissan ,15129.0,berkshire
213,2020 Nissan ,missing,"$24,694",Location: Crest Nissan ,28202.0,berkshire
214,2020 Mitsubishi ,missing,"$24,777",Location: Crest Cadillac ,11685.0,berkshire
215,2020 Hyundai ,missing,"$24,803",Location: Reliable Toyota ,19531.0,berkshire
216,2020 Nissan ,missing,"$24,842",Location: Trophy Nissan ,16180.0,berkshire
217,2020 Nissan ,missing,"$24,848",Location: Texas Toyota of Grapevine ,53370.0,berkshire
218,2020 Buick ,missing,"$24,905",Location: Midway Chevrolet ,14089.0,berkshire
219,2020 Ford ,missing,"$24,981",Location: North Park Toyota of San Antonio ,12869.0,berkshire
220,2020 Nissan ,missing,"$24,982",Location: Pinnacle Nissan ,21236.0,berkshire
221,2020 Jeep ,missing,"$24,990",Location: Vandergriff Chevrolet ,26449.0,berkshire
222,2020 Ford ,missing,"$24,990",Location: Vandergriff Chevrolet ,6035.0,berkshire
223,2020 Ford ,missing,"$24,991",Location: Van Hyundai ,4812.0,berkshire
224,2020 Chevrolet ,missing,,Location: Midway Chevrolet ,8511.0,berkshire
225,2020 Nissan ,missing,"$24,997",Location: Gwinnett Place Nissan ,20623.0,berkshire
226,2020 Chevrolet ,missing,"$24,997",Location: Reliable Chevrolet ,24710.0,berkshire
227,2020 Nissan ,missing,"$24,999",Location: Reliable Nissan ,24748.0,berkshire
228,2020 Nissan ,missing,"$25,049",Location: Pinnacle Nissan ,9507.0,berkshire
229,2020 Toyota ,missing,"$25,487",Location: Toyota of Richardson ,23496.0,berkshire
230,2020 Honda ,missing,"$25,494",Location: Bell Honda ,17712.0,berkshire
231,2020 Kia ,missing,"$25,497",Location: Camelback Kia ,17355.0,berkshire
232,2020 Toyota ,missing,"$25,499",Location: Camelback Toyota ,24489.0,berkshire
233,2020 Hyundai ,missing,"$25,571",Location: Camelback Hyundai ,25520.0,berkshire
234,2020 Kia ,missing,"$25,690",Location: Vandergriff Chevrolet ,54666.0,berkshire
235,2020 Jeep ,missing,"$25,867",Location: Reliable Nissan ,31428.0,berkshire
236,2020 Nissan ,missing,"$25,873",Location: Trophy Nissan ,1069.0,berkshire
237,2020 Mazda ,missing,"$25,896",Location: Camelback Toyota ,15707.0,berkshire
238,2020 Jeep ,missing,"$25,900",Location: Camelback Volkswagen ,18759.0,berkshire
239,2020 Chevrolet ,missing,"$25,911",Location: Miles Chevrolet ,37166.0,berkshire
240,2020 Chevrolet ,missing,,Location: Vandergriff Honda ,25160.0,berkshire
241,2020 Nissan ,missing,"$25,958",Location: Crest Nissan ,41802.0,berkshire
242,2020 Chevrolet ,missing,"$25,988",Location: Miles Chevrolet ,23094.0,berkshire
243,2020 Chevrolet ,missing,"$25,990",Location: Miles Chevrolet ,26543.0,berkshire
244,2020 Ford ,missing,"$25,991",Location: North Park Toyota of San Antonio ,22279.0,berkshire
245,2020 Ford ,missing,"$25,991",Location: Van Hyundai ,12261.0,berkshire
246,2020 Volkswagen ,missing,"$25,994",Location: Orlando VW South ,12041.0,berkshire
247,2020 Ford ,missing,,Location: Gwinnett Place Ford ,43204.0,berkshire
248,2020 Toyota ,missing,"$25,998",Location: Gwinnett Place Nissan ,24591.0,berkshire
249,2020 Ford ,missing,"$26,248",Location: Grand Prairie Ford ,7360.0,berkshire
250,2020 Honda ,missing,"$26,250",Location: Vandergriff Honda ,1620.0,berkshire
251,2020 Hyundai ,missing,"$26,274",Location: Toyota of Richardson ,41123.0,berkshire
252,2020 Mazda ,missing,"$26,400",Location: Joe Myers Imports ,10393.0,berkshire
253,2020 Ford ,missing,"$26,592",Location: Serramonte Ford ,5205.0,berkshire
254,2020 Ford ,missing,"$26,592",Location: Serramonte Ford ,5205.0,berkshire
255,2020 Ford ,missing,"$26,618",Location: Gwinnett Place Ford ,43612.0,berkshire
256,2020 Hyundai ,missing,"$26,749",Location: Orlando VW North ,20197.0,berkshire
257,2020 Kia ,missing,"$26,755",Location: Cerritos Nissan ,9399.0,berkshire
258,2020 Ford ,missing,"$26,770",Location: Toyota of Dallas ,4970.0,berkshire
259,2020 Nissan ,missing,"$26,889",Location: Midway Nissan ,3976.0,berkshire
260,2020 Hyundai ,missing,"$26,912",Location: Reliable Hyundai ,12044.0,berkshire
261,2020 Jeep ,missing,"$26,915",Location: Toyota of Dallas ,3949.0,berkshire
262,2020 Hyundai ,missing,"$26,997",Location: Reliable Hyundai ,22707.0,berkshire
263,2020 Dodge ,missing,"$27,041",Location: Vandergriff Toyota ,32845.0,berkshire
264,2020 Mazda ,missing,"$27,191",Location: Vandergriff Toyota ,30006.0,berkshire
265,2020 Toyota ,missing,"$27,453",Location: Joe Myers Toyota ,24872.0,berkshire
266,2020 Subaru ,missing,"$27,598",Location: Kenny Kent Chevrolet ,24291.0,berkshire
267,2020 Ford ,missing,"$27,644",Location: Mall of Georgia Ford ,55855.0,berkshire
268,2020 Ford ,missing,"$27,699",Location: Vandergriff Acura ,24018.0,berkshire
269,2020 Hyundai ,missing,"$27,700",Location: Reliable Hyundai ,17691.0,berkshire
270,2020 Hyundai ,missing,"$27,943",Location: Vandergriff Toyota ,12047.0,berkshire
271,2020 Kia ,missing,"$27,977",Location: Trophy Nissan ,15787.0,berkshire
272,2020 Nissan ,missing,"$27,991",Location: Vandergriff Hyundai ,28725.0,berkshire
273,2020 Chevrolet ,missing,"$27,997",Location: Joe Myers Toyota ,33808.0,berkshire
274,2020 Nissan ,missing,"$27,997",Location: Camelback Toyota ,13854.0,berkshire
275,2020 Honda ,missing,"$28,175",Location: Vandergriff Honda ,4908.0,berkshire
276,2020 Toyota ,missing,"$28,200",Location: Showcase Honda ,54293.0,berkshire
277,2020 Chevrolet ,missing,"$28,220",Location: Toyota of Richardson ,25552.0,berkshire
278,2020 Hyundai ,missing,"$28,450",Location: Reliable Hyundai ,11595.0,berkshire
279,2020 Hyundai ,missing,"$28,537",Location: Vandergriff Toyota ,17599.0,berkshire
280,2020 Jeep ,missing,"$28,593",Location: Vandergriff Toyota ,49185.0,berkshire
281,2020 GMC ,missing,"$28,651",Location: Joe Myers Toyota ,20284.0,berkshire
282,2020 Honda ,missing,"$28,688",Location: Van Chevrolet ,18435.0,berkshire
283,2020 Jeep ,missing,"$28,699",Location: Orlando VW North ,15121.0,berkshire
284,2020 Ford ,missing,"$28,835",Location: Gwinnett Place Ford ,43737.0,berkshire
285,2020 Ford ,missing,"$28,836",Location: Toyota of Dallas ,12897.0,berkshire
286,2020 Toyota ,missing,"$28,874",Location: Toyota of Richardson ,18257.0,berkshire
287,2020 Nissan ,missing,"$28,889",Location: Midway Nissan ,14228.0,berkshire
288,2020 Honda ,missing,"$28,890",Location: Vandergriff Honda ,31206.0,berkshire
289,2020 Nissan ,missing,"$28,968",Location: Peoria Nissan ,8739.0,berkshire
290,2020 Subaru ,missing,"$28,997",Location: Van Subaru ,30164.0,berkshire
291,2020 Honda ,missing,"$29,143",Location: North Park Toyota of San Antonio ,25686.0,berkshire
292,2020 Toyota ,missing,"$29,189",Location: Toyota of Dallas ,15726.0,berkshire
293,2020 Hyundai ,missing,"$29,205",Location: Vandergriff Toyota ,27538.0,berkshire
294,2020 Toyota ,missing,"$29,208",Location: Toyota of Dallas ,20499.0,berkshire
295,2020 Nissan ,missing,"$29,442",Location: INFINITI of Peoria ,38908.0,berkshire
296,2020 Ford ,missing,"$29,481",Location: Surprise Ford ,4173.0,berkshire
297,2020 Subaru ,missing,"$29,489",Location: Reliable Subaru ,19343.0,berkshire
298,2020 Kia ,missing,"$29,500",Location: Joe Myers Imports ,29527.0,berkshire
299,2020 Nissan ,missing,"$29,549",Location: Crest Nissan ,31374.0,berkshire
300,2020 Nissan ,missing,"$29,599",Location: Cerritos Nissan ,27415.0,berkshire
301,2020 Ford ,missing,"$29,677",Location: Vandergriff Toyota ,18039.0,berkshire
302,2020 Toyota ,missing,"$29,757",Location: Toyota of Richardson ,25840.0,berkshire
303,2020 GMC ,missing,"$29,950",Location: Town East Ford ,6770.0,berkshire
304,2020 Nissan ,missing,"$29,977",Location: Gwinnett Place Nissan ,19017.0,berkshire
305,2020 Buick ,missing,"$29,977",Location: McKinney Buick GMC ,4063.0,berkshire
306,2020 Toyota ,missing,"$29,993",Location: Joe Myers Toyota ,28907.0,berkshire
307,2020 Dodge ,missing,"$29,997",Location: Trophy Nissan ,16211.0,berkshire
308,2020 Nissan ,missing,"$29,999",Location: ABC Nissan ,4055.0,berkshire
309,2020 Nissan ,missing,"$29,999",Location: Cerritos Nissan ,28495.0,berkshire
310,2020 Ford ,missing,"$30,195",Location: Gwinnett Place Ford ,45329.0,berkshire
311,2020 Honda ,missing,"$30,520",Location: Vandergriff Honda ,732.0,berkshire
312,2020 Subaru ,missing,"$30,594",Location: Van Subaru ,11909.0,berkshire
313,2020 Ford ,missing,"$30,681",Location: Toyota of Dallas ,4281.0,berkshire
314,2020 Toyota ,missing,"$30,700",Location: Airpark Dodge Chrysler Jeep ,12731.0,berkshire
315,2020 Toyota ,missing,"$30,720",Location: Vandergriff Honda ,23842.0,berkshire
