,year_make,model_trim,price,state,miles,source,type
307,2020 Honda ,missing,27500,Location: Honda of Fort Worth ,15244.0,berkshire,sedan
308,2020 Toyota ,missing,27629,Location: Toyota of Dallas ,22809.0,berkshire,sedan
309,2020 Honda ,missing,27850,Location: Vandergriff Honda ,35525.0,berkshire,sedan
310,2020 Honda ,missing,27883,Location: Bell Honda ,15452.0,berkshire,sedan
311,2020 Honda ,missing,27890,Location: Vandergriff Honda ,25105.0,berkshire,sedan
312,2020 Honda ,missing,27890,Location: Vandergriff Honda ,9350.0,berkshire,sedan
313,2020 Toyota ,missing,27991,Location: Joe Myers Ford ,4613.0,berkshire,sedan
314,2020 Honda ,missing,28250,Location: Vandergriff Honda ,23923.0,berkshire,sedan
315,2020 Honda ,missing,28293,Location: Bell Honda ,9277.0,berkshire,sedan
316,2020 Toyota ,missing,28447,Location: Toyota of Richardson ,3342.0,berkshire,sedan
317,2020 Honda ,missing,28520,Location: Vandergriff Honda ,20690.0,berkshire,sedan
318,2020 Honda ,missing,28520,Location: Vandergriff Honda ,11180.0,berkshire,sedan
319,2020 Honda ,missing,28520,Location: Vandergriff Honda ,30803.0,berkshire,sedan
320,2020 Toyota ,missing,28536,Location: Toyota of Dallas ,13025.0,berkshire,sedan
321,2020 Acura ,missing,28585,Location: Acura Of Peoria ,20878.0,berkshire,sedan
322,2020 Honda ,missing,28600,Location: Honda of Fort Worth ,1786.0,berkshire,sedan
323,2020 Honda ,missing,28890,Location: Vandergriff Honda ,10606.0,berkshire,sedan
324,2020 Honda ,missing,28900,Location: Honda of Fort Worth ,21944.0,berkshire,sedan
325,2020 Toyota ,missing,28989,Location: Camelback Toyota ,15104.0,berkshire,sedan
326,2020 Toyota ,missing,28990,Location: Vandergriff Toyota ,14028.0,berkshire,sedan
327,2020 Subaru ,missing,28990,Location: Van Subaru ,19256.0,berkshire,sedan
328,2020 Hyundai ,missing,28998,Location: Van Chevrolet ,20000.0,berkshire,sedan
329,2020 Honda ,missing,28998,Location: Bell Honda ,16106.0,berkshire,sedan
330,2020 Honda ,missing,29200,Location: Honda of Fort Worth ,21025.0,berkshire,sedan
331,2020 Ford ,missing,29343,Location: Frontier Ford ,6203.0,berkshire,sedan
332,2020 Lincoln ,missing,29531,Location: Westway Ford ,24259.0,berkshire,sedan
333,2020 Dodge ,missing,29799,Location: Reliable Nissan ,15126.0,berkshire,sedan
334,2020 Dodge ,missing,29995,Location: Vandergriff Honda ,8243.0,berkshire,sedan
335,2020 Acura ,missing,29998,Location: Vandergriff Acura ,27684.0,berkshire,sedan
336,2020 Toyota ,missing,29998,Location: Husker High Line ,12140.0,berkshire,sedan
337,2020 Nissan ,missing,30000,Location: Vandergriff Honda ,11255.0,berkshire,sedan
338,2020 Nissan ,missing,30493,Location: Richardson Chrysler Jeep Dodge Ram ,12908.0,berkshire,sedan
339,2020 Toyota ,missing,30500,Location: Texas Nissan ,28699.0,berkshire,sedan
340,2020 Nissan ,missing,30593,Location: Crest Nissan ,13418.0,berkshire,sedan
341,2020 Nissan ,missing,31000,Location: Vandergriff Honda ,15381.0,berkshire,sedan
342,2020 Toyota ,missing,31003,Location: Joe Myers Toyota ,4964.0,berkshire,sedan
343,2020 Subaru ,missing,31172,Location: Reliable Chevrolet ,21952.0,berkshire,sedan
344,2020 Honda ,missing,31498,Location: Vandergriff Acura ,10079.0,berkshire,sedan
345,2020 Toyota ,missing,31520,Location: Vandergriff Honda ,20311.0,berkshire,sedan
346,2020 Nissan ,missing,31600,Location: Crest Cadillac ,3986.0,berkshire,sedan
347,2020 Toyota ,missing,31700,Location: Arrowhead Cadillac ,13558.0,berkshire,sedan
348,2020 Honda ,missing,31890,Location: Vandergriff Honda ,12059.0,berkshire,sedan
349,2020 Honda ,missing,31995,Location: Crest Volvo Cars ,26044.0,berkshire,sedan
350,2020 Nissan ,missing,31999,Location: Cerritos Nissan ,16741.0,berkshire,sedan
351,2020 Acura ,missing,32399,Location: Vandergriff Acura ,28294.0,berkshire,sedan
352,2020 Toyota ,missing,32500,Location: Honda of Fort Worth ,10045.0,berkshire,sedan
353,2020 Honda ,missing,32750,Location: Honda of Fort Worth ,21528.0,berkshire,sedan
354,2020 Subaru ,missing,32800,Location: Vandergriff Hyundai ,9795.0,berkshire,sedan
355,2020 Toyota ,missing,32849,Location: Toyota of Dallas ,13225.0,berkshire,sedan
356,2020 Toyota ,missing,33137,Location: Toyota of Dallas ,27798.0,berkshire,sedan
357,2020 Nissan ,missing,33138,Location: Vandergriff Toyota ,14241.0,berkshire,sedan
358,2020 Toyota ,missing,33373,Location: Toyota of Dallas ,17687.0,berkshire,sedan
359,2020 BMW ,missing,33520,Location: Vandergriff Honda ,36581.0,berkshire,sedan
360,2020 Toyota ,missing,33720,Location: Toyota of Dallas ,3958.0,berkshire,sedan
361,2020 Acura ,missing,33747,Location: Toyota of Richardson ,41020.0,berkshire,sedan
362,2020 Toyota ,missing,33927,Location: Toyota of Dallas ,7553.0,berkshire,sedan
363,2020 Acura ,missing,34778,Location: Acura Of Peoria ,23522.0,berkshire,sedan
364,2020 Acura ,missing,34813,Location: Acura Of Peoria ,14065.0,berkshire,sedan
365,2020 Toyota ,missing,34853,Location: Vandergriff Toyota ,40563.0,berkshire,sedan
366,2020 Volvo ,missing,34880,Location: Crest Volvo Cars ,23837.0,berkshire,sedan
367,2020 INFINITI ,missing,34964,Location: INFINITI of Peoria ,9050.0,berkshire,sedan
368,2020 Toyota ,missing,34990,Location: Vandergriff Toyota ,33112.0,berkshire,sedan
369,2020 Audi ,missing,35224,Location: Audi Springfield ,9209.0,berkshire,sedan
370,2020 BMW ,missing,35288,Location: Westway Ford ,27699.0,berkshire,sedan
371,2020 LEXUS ,missing,35325,Location: Pinnacle Nissan ,11179.0,berkshire,sedan
372,2020 Volvo ,missing,35484,Location: Crest Volvo Cars ,28038.0,berkshire,sedan
373,2020 Nissan ,missing,35562,Location: Reliable Chevrolet ,27126.0,berkshire,sedan
374,2020 Acura ,missing,35614,Location: Vandergriff Acura ,32276.0,berkshire,sedan
375,2020 Lincoln ,missing,35995,Location: Gwinnett Place Ford ,32280.0,berkshire,sedan
376,2020 Volvo ,missing,36400,Location: Crest Volvo Cars ,22341.0,berkshire,sedan
377,2020 Volvo ,missing,36480,Location: Crest Volvo Cars ,28185.0,berkshire,sedan
378,2020 Volvo ,missing,36880,Location: Crest Volvo Cars ,24896.0,berkshire,sedan
379,2020 LEXUS ,missing,36893,Location: Delray Honda ,8097.0,berkshire,sedan
380,2020 BMW ,missing,36995,Location: Toyota of Dallas ,27840.0,berkshire,sedan
381,2020 Acura ,missing,37500,Location: Vandergriff Acura ,24236.0,berkshire,sedan
382,2020 Cadillac ,missing,37500,Location: Husker Cadillac ,5809.0,berkshire,sedan
383,2020 Toyota ,missing,37757,Location: Toyota of Richardson ,12659.0,berkshire,sedan
384,2020 LEXUS ,missing,38099,Location: Superstition Springs Lexus ,14429.0,berkshire,sedan
385,2020 Toyota ,missing,39491,Location: Vandergriff Toyota ,7172.0,berkshire,sedan
386,2020 Toyota ,missing,39723,Location: Toyota of Dallas ,15483.0,berkshire,sedan
387,2020 Toyota ,missing,40038,Location: Vandergriff Toyota ,25717.0,berkshire,sedan
388,2020 Subaru ,missing,40200,Location: Honda of Fort Worth ,8707.0,berkshire,sedan
389,2020 Kia ,missing,40500,Location: Joe Myers Imports ,8210.0,berkshire,sedan
390,2020 Subaru ,missing,40588,Location: Camelback Toyota ,5806.0,berkshire,sedan
391,2020 LEXUS ,missing,40977,Location: South County Lexus ,9760.0,berkshire,sedan
392,2020 LEXUS ,missing,41000,Location: Grapevine Ford ,12598.0,berkshire,sedan
393,2020 LEXUS ,missing,41828,Location: Superstition Springs Lexus ,13053.0,berkshire,sedan
394,2020 Subaru ,missing,41977,Location: Nissan of McKinney ,5517.0,berkshire,sedan
395,2020 Volvo ,missing,42777,Location: Crest Volvo Cars ,19300.0,berkshire,sedan
396,2020 BMW ,missing,43024,Location: Crest Cadillac ,23824.0,berkshire,sedan
397,2020 LEXUS ,missing,43349,Location: Superstition Springs Lexus ,12005.0,berkshire,sedan
398,2020 LEXUS ,missing,45153,Location: Superstition Springs Lexus ,4506.0,berkshire,sedan
399,2020 Mercedes-Benz ,missing,45494,Location: Serramonte Ford ,13970.0,berkshire,sedan
400,2020 Mercedes-Benz ,missing,45494,Location: Serramonte Ford ,13970.0,berkshire,sedan
401,2020 Genesis ,missing,45587,Location: Vandergriff Toyota ,4059.0,berkshire,sedan
402,2020 INFINITI ,missing,45703,Location: Toyota of Dallas ,17786.0,berkshire,sedan
403,2020 Volvo ,missing,47998,Location: Crest Volvo Cars ,20732.0,berkshire,sedan
404,2020 LEXUS ,missing,48487,Location: Toyota of Richardson ,2687.0,berkshire,sedan
405,2020 Dodge ,missing,77900,Location: Delray Honda ,7491.0,berkshire,sedan
406,2020 Toyota ,missing,missing,Location: Joe Myers Toyota ,9212.0,berkshire,sedan
407,2020 Kia ,missing,missing,Location: Husker Chevrolet ,4725.0,berkshire,sedan
408,2020 Nissan ,missing,missing,Location: Texas Nissan ,27174.0,berkshire,sedan
409,2020 Toyota ,missing,missing,Location: Toyota of Dallas ,19951.0,berkshire,sedan
410,2020 Toyota ,missing,missing,Location: Toyota of Dallas ,3013.0,berkshire,sedan
411,2020 Toyota ,missing,missing,Location: Texas Toyota of Grapevine ,50682.0,berkshire,sedan
412,2020 Nissan ,missing,missing,Location: Texas Toyota of Grapevine ,36301.0,berkshire,sedan
413,2020 Toyota ,missing,missing,Location: Texas Toyota of Grapevine ,46486.0,berkshire,sedan
414,2020 Nissan ,missing,missing,Location: Texas Toyota of Grapevine ,40911.0,berkshire,sedan
415,2020 Toyota ,missing,missing,Location: Seminole Toyota ,36269.0,berkshire,sedan
416,2020 Volkswagen ,missing,missing,Location: Orlando VW South ,17989.0,berkshire,sedan
417,2020 Toyota ,missing,missing,Location: Village Pointe Toyota ,6591.0,berkshire,sedan
418,2020 Toyota ,missing,missing,Location: Joe Myers Toyota ,12733.0,berkshire,sedan
419,2020 Dodge ,missing,missing,Location: Vandergriff Honda ,9386.0,berkshire,sedan
420,2020 Nissan ,missing,missing,Location: ABC Nissan ,6654.0,berkshire,sedan
421,2020 Nissan ,missing,missing,Location: ABC Nissan ,7104.0,berkshire,sedan
422,2020 Toyota ,missing,missing,Location: Texas Toyota of Grapevine ,13495.0,berkshire,sedan
423,2019 Mitsubishi ,missing,12541,Location: North Park Toyota of San Antonio ,36753.0,berkshire,sedan
424,2019 Kia ,missing,13272,Location: Texas Toyota of Grapevine ,61323.0,berkshire,sedan
425,2019 Nissan ,missing,13300,Location: Bell Honda ,81248.0,berkshire,sedan
426,2019 Nissan ,missing,13481,Location: Texas Toyota of Grapevine ,56998.0,berkshire,sedan
427,2019 Nissan ,missing,13500,Location: Showcase Honda ,48488.0,berkshire,sedan
428,2019 Nissan ,missing,13540,Location: Texas Toyota of Grapevine ,57169.0,berkshire,sedan
429,2019 Nissan ,missing,13614,Location: Texas Toyota of Grapevine ,53694.0,berkshire,sedan
430,2019 Nissan ,missing,13709,Location: Texas Toyota of Grapevine ,54084.0,berkshire,sedan
431,2019 Nissan ,missing,13725,Location: Texas Toyota of Grapevine ,54345.0,berkshire,sedan
432,2019 Nissan ,missing,13857,Location: Texas Toyota of Grapevine ,52407.0,berkshire,sedan
433,2019 Kia ,missing,13887,Location: Texas Toyota of Grapevine ,60981.0,berkshire,sedan
434,2019 Nissan ,missing,13934,Location: Texas Toyota of Grapevine ,59172.0,berkshire,sedan
435,2019 Nissan ,missing,13957,Location: Texas Toyota of Grapevine ,56252.0,berkshire,sedan
436,2019 Nissan ,missing,13957,Location: Texas Toyota of Grapevine ,54586.0,berkshire,sedan
437,2019 Nissan ,missing,13969,Location: Texas Toyota of Grapevine ,57914.0,berkshire,sedan
438,2019 Mitsubishi ,missing,14003,Location: Joe Myers Toyota ,31954.0,berkshire,sedan
439,2019 Kia ,missing,14639,Location: Texas Toyota of Grapevine ,52980.0,berkshire,sedan
440,2019 Ford ,missing,14743,Location: Camelback Ford ,9829.0,berkshire,sedan
441,2019 Nissan ,missing,14817,Location: Texas Toyota of Grapevine ,64489.0,berkshire,sedan
442,2019 Ford ,missing,missing,Location: Camelback Ford ,8242.0,berkshire,sedan
443,2019 Nissan ,missing,15498,Location: Grand Prairie Ford ,38368.0,berkshire,sedan
444,2019 Nissan ,missing,15790,Location: Arrowhead Cadillac ,20108.0,berkshire,sedan
445,2019 Toyota ,missing,15909,Location: Texas Toyota of Grapevine ,60116.0,berkshire,sedan
446,2019 Chevrolet ,missing,15909,Location: Texas Toyota of Grapevine ,53761.0,berkshire,sedan
447,2019 Toyota ,missing,15976,Location: Texas Toyota of Grapevine ,58329.0,berkshire,sedan
448,2019 Nissan ,missing,15989,Location: Texas Toyota of Grapevine ,51681.0,berkshire,sedan
449,2019 Toyota ,missing,15989,Location: Texas Toyota of Grapevine ,58077.0,berkshire,sedan
450,2019 Toyota ,missing,15994,Location: Orlando VW South ,65720.0,berkshire,sedan
451,2019 Chevrolet ,missing,15995,Location: Midway Chevrolet ,40559.0,berkshire,sedan
452,2019 Volkswagen ,missing,15999,Location: Camelback Ford ,42290.0,berkshire,sedan
453,2019 Volkswagen ,missing,16400,Location: Bell Honda ,45595.0,berkshire,sedan
454,2019 Hyundai ,missing,16451,Location: North Park Toyota of San Antonio ,36317.0,berkshire,sedan
455,2019 Hyundai ,missing,16500,Location: Husker Chevrolet ,24067.0,berkshire,sedan
456,2019 Toyota ,missing,16535,Location: Texas Toyota of Grapevine ,55094.0,berkshire,sedan
457,2019 Toyota ,missing,16545,Location: Texas Toyota of Grapevine ,56825.0,berkshire,sedan
458,2019 Toyota ,missing,16605,Location: Texas Toyota of Grapevine ,52011.0,berkshire,sedan
459,2019 Toyota ,missing,16609,Location: Texas Toyota of Grapevine ,54962.0,berkshire,sedan
460,2019 Toyota ,missing,16626,Location: Texas Toyota of Grapevine ,54378.0,berkshire,sedan
461,2019 Toyota ,missing,16644,Location: Texas Toyota of Grapevine ,54901.0,berkshire,sedan
462,2019 Toyota ,missing,16702,Location: Texas Toyota of Grapevine ,66734.0,berkshire,sedan
463,2019 Toyota ,missing,16706,Location: Texas Toyota of Grapevine ,53641.0,berkshire,sedan
464,2019 Toyota ,missing,missing,Location: Peoria Nissan ,37492.0,berkshire,sedan
465,2019 Toyota ,missing,16777,Location: Joe Myers Toyota ,64069.0,berkshire,sedan
466,2019 Nissan ,missing,16797,Location: Camelback Ford ,26187.0,berkshire,sedan
467,2019 Toyota ,missing,16801,Location: Texas Toyota of Grapevine ,59566.0,berkshire,sedan
468,2019 Toyota ,missing,16813,Location: Texas Toyota of Grapevine ,54685.0,berkshire,sedan
469,2019 Toyota ,missing,16813,Location: Texas Toyota of Grapevine ,59450.0,berkshire,sedan
470,2019 Toyota ,missing,16823,Location: Texas Toyota of Grapevine ,50284.0,berkshire,sedan
471,2019 Toyota ,missing,16834,Location: Texas Toyota of Grapevine ,52002.0,berkshire,sedan
472,2019 Toyota ,missing,16844,Location: Texas Toyota of Grapevine ,51178.0,berkshire,sedan
473,2019 Toyota ,missing,16849,Location: Texas Toyota of Grapevine ,53710.0,berkshire,sedan
474,2019 Toyota ,missing,16852,Location: Texas Toyota of Grapevine ,60746.0,berkshire,sedan
475,2019 Toyota ,missing,16860,Location: Texas Toyota of Grapevine ,58220.0,berkshire,sedan
476,2019 Hyundai ,missing,16870,Location: Texas Toyota of Grapevine ,53627.0,berkshire,sedan
477,2019 Toyota ,missing,16909,Location: Texas Toyota of Grapevine ,58407.0,berkshire,sedan
478,2019 Toyota ,missing,16912,Location: Texas Toyota of Grapevine ,57224.0,berkshire,sedan
479,2019 Toyota ,missing,16948,Location: Texas Toyota of Grapevine ,56006.0,berkshire,sedan
480,2019 Toyota ,missing,missing,Location: Texas Toyota of Grapevine ,60131.0,berkshire,sedan
481,2019 Toyota ,missing,16967,Location: Texas Toyota of Grapevine ,55912.0,berkshire,sedan
482,2019 Toyota ,missing,16987,Location: Showcase Honda ,28252.0,berkshire,sedan
483,2019 Toyota ,missing,16987,Location: Texas Toyota of Grapevine ,60999.0,berkshire,sedan
484,2019 Toyota ,missing,16989,Location: Texas Toyota of Grapevine ,57370.0,berkshire,sedan
485,2019 Toyota ,missing,16997,Location: Joe Myers Toyota ,71767.0,berkshire,sedan
486,2019 Nissan ,missing,16999,Location: ABC Nissan ,55484.0,berkshire,sedan
487,2019 Nissan ,missing,17000,Location: Honda of Fort Worth ,31459.0,berkshire,sedan
488,2019 Toyota ,missing,17126,Location: Toyota of Dallas ,53500.0,berkshire,sedan
489,2019 Nissan ,missing,17250,Location: Texas Nissan ,36275.0,berkshire,sedan
490,2019 Hyundai ,missing,17300,Location: Joe Myers Imports ,79115.0,berkshire,sedan
491,2019 Toyota ,missing,17397,Location: Toyota of Deerfield Beach ,59121.0,berkshire,sedan
492,2019 Toyota ,missing,17401,Location: Texas Toyota of Grapevine ,55620.0,berkshire,sedan
493,2019 Nissan ,missing,17434,Location: Crest Nissan ,46576.0,berkshire,sedan
494,2019 Nissan ,missing,17487,Location: Toyota of Richardson ,35266.0,berkshire,sedan
495,2019 Toyota ,missing,17495,Location: Seminole Toyota ,38712.0,berkshire,sedan
496,2019 Toyota ,missing,17495,Location: Seminole Toyota ,38422.0,berkshire,sedan
497,2019 Hyundai ,missing,17500,Location: Honda of Fort Worth ,29760.0,berkshire,sedan
498,2019 Chevrolet ,missing,17539,Location: Reliable Chevrolet ,18703.0,berkshire,sedan
499,2019 Volkswagen ,missing,17588,Location: Van Chevrolet ,20513.0,berkshire,sedan
500,2019 Nissan ,missing,17599,Location: ABC Nissan ,36719.0,berkshire,sedan
501,2019 Chevrolet ,missing,17603,Location: Texas Toyota of Grapevine ,64676.0,berkshire,sedan
502,2019 Volkswagen ,missing,17659,Location: Camelback Subaru ,63360.0,berkshire,sedan
503,2019 Nissan ,missing,17677,Location: Trophy Nissan ,42241.0,berkshire,sedan
504,2019 Toyota ,missing,17701,Location: Texas Toyota of Grapevine ,55424.0,berkshire,sedan
505,2019 Nissan ,missing,17716,Location: Peoria Nissan ,37226.0,berkshire,sedan
506,2019 Chevrolet ,missing,17773,Location: Texas Toyota of Grapevine ,61265.0,berkshire,sedan
507,2019 Nissan ,missing,17797,Location: Gwinnett Place Nissan ,27910.0,berkshire,sedan
508,2019 Nissan ,missing,17815,Location: Reliable Nissan ,35392.0,berkshire,sedan
509,2019 Chevrolet ,missing,17852,Location: Texas Toyota of Grapevine ,59687.0,berkshire,sedan
510,2019 Chevrolet ,missing,17900,Location: Nissan of McKinney ,58575.0,berkshire,sedan
511,2019 Ford ,missing,17900,Location: Joe Myers Imports ,68340.0,berkshire,sedan
512,2019 Chevrolet ,missing,17905,Location: Texas Toyota of Grapevine ,58087.0,berkshire,sedan
513,2019 Nissan ,missing,17909,Location: Texas Toyota of Grapevine ,59110.0,berkshire,sedan
514,2019 Chevrolet ,missing,17974,Location: Texas Toyota of Grapevine ,56604.0,berkshire,sedan
515,2019 Ford ,missing,17990,Location: Vandergriff Chevrolet ,33979.0,berkshire,sedan
516,2019 Volkswagen ,missing,17991,Location: Vandergriff Hyundai ,46423.0,berkshire,sedan
517,2019 Chevrolet ,missing,17994,Location: Texas Toyota of Grapevine ,56990.0,berkshire,sedan
518,2019 Toyota ,missing,17995,Location: Toyota of Deerfield Beach ,20112.0,berkshire,sedan
519,2019 Toyota ,missing,17995,Location: Toyota of Deerfield Beach ,29865.0,berkshire,sedan
520,2019 Nissan ,missing,17995,Location: Cerritos Nissan ,54412.0,berkshire,sedan
521,2019 Nissan ,missing,17999,Location: Cerritos Nissan ,23537.0,berkshire,sedan
522,2019 Toyota ,missing,17999,Location: Grand Prairie Ford ,48223.0,berkshire,sedan
523,2019 Nissan ,missing,18000,Location: Midway Nissan ,30759.0,berkshire,sedan
524,2019 Kia ,missing,18000,Location: Husker Chevrolet ,39489.0,berkshire,sedan
525,2019 Nissan ,missing,18344,Location: Reliable Nissan ,19285.0,berkshire,sedan
526,2019 Nissan ,missing,18357,Location: Reliable Nissan ,31291.0,berkshire,sedan
527,2019 Volkswagen ,missing,18400,Location: Crest Cadillac ,34075.0,berkshire,sedan
528,2019 Toyota ,missing,18495,Location: Seminole Toyota ,25181.0,berkshire,sedan
529,2019 Toyota ,missing,missing,Location: Grand Prairie Ford ,47131.0,berkshire,sedan
530,2019 Nissan ,missing,18499,Location: Crest Nissan ,34122.0,berkshire,sedan
531,2019 Nissan ,missing,18500,Location: Midway Nissan ,39209.0,berkshire,sedan
532,2019 Ford ,missing,18500,Location: Showcase Honda ,47789.0,berkshire,sedan
533,2019 Volkswagen ,missing,18500,Location: Camelback Volkswagen ,32754.0,berkshire,sedan
534,2019 Hyundai ,missing,18520,Location: Vandergriff Honda ,60723.0,berkshire,sedan
535,2019 Nissan ,missing,18537,Location: Crest Nissan ,34739.0,berkshire,sedan
536,2019 Volkswagen ,missing,18574,Location: Toyota of Richardson ,23966.0,berkshire,sedan
537,2019 Toyota ,missing,18595,Location: Toyota of Deerfield Beach ,8942.0,berkshire,sedan
538,2019 Nissan ,missing,18599,Location: Cerritos Nissan ,33852.0,berkshire,sedan
539,2019 Subaru ,missing,18599,Location: Orlando VW North ,23078.0,berkshire,sedan
540,2019 Nissan ,missing,18629,Location: Peoria Nissan ,14509.0,berkshire,sedan
541,2019 Toyota ,missing,18700,Location: Pinnacle Nissan ,44571.0,berkshire,sedan
542,2019 Chevrolet ,missing,18730,Location: Reliable Chevrolet ,44440.0,berkshire,sedan
543,2019 Hyundai ,missing,missing,Location: Airpark Dodge Chrysler Jeep ,25071.0,berkshire,sedan
544,2019 Ford ,missing,18741,Location: Showcase Honda ,75616.0,berkshire,sedan
545,2019 Hyundai ,missing,18783,Location: Camelback Hyundai ,33690.0,berkshire,sedan
546,2019 Nissan ,missing,18800,Location: Honda of Fort Worth ,35470.0,berkshire,sedan
547,2019 Kia ,missing,18849,Location: Trophy Nissan ,31838.0,berkshire,sedan
548,2019 Nissan ,missing,18870,Location: Trophy Nissan ,26190.0,berkshire,sedan
549,2019 Toyota ,missing,18874,Location: Toyota of Richardson ,49344.0,berkshire,sedan
550,2019 Toyota ,missing,18887,Location: Camelback Toyota ,54487.0,berkshire,sedan
551,2019 Toyota ,missing,18888,Location: Camelback Toyota ,45144.0,berkshire,sedan
552,2019 Nissan ,missing,18899,Location: Cerritos Nissan ,19324.0,berkshire,sedan
553,2019 Hyundai ,missing,18934,Location: Van Hyundai ,16792.0,berkshire,sedan
554,2019 Nissan ,missing,18962,Location: Texas Toyota of Grapevine ,58038.0,berkshire,sedan
555,2019 Chevrolet ,missing,18986,Location: Delray Honda ,14257.0,berkshire,sedan
556,2019 Nissan ,missing,18999,Location: Crest Nissan ,29161.0,berkshire,sedan
557,2019 Volkswagen ,missing,19202,Location: Acura Of Peoria ,30916.0,berkshire,sedan
558,2019 Nissan ,missing,19299,Location: Cerritos Nissan ,13298.0,berkshire,sedan
559,2019 Honda ,missing,19300,Location: Showcase Honda ,22162.0,berkshire,sedan
560,2019 Toyota ,missing,19458,Location: Toyota of Dallas ,1699.0,berkshire,sedan
561,2019 Toyota ,missing,19496,Location: Midway Chevrolet ,40348.0,berkshire,sedan
562,2019 Honda ,missing,19599,Location: Bell Honda ,40783.0,berkshire,sedan
563,2019 Toyota ,missing,19750,Location: Vandergriff Honda ,12356.0,berkshire,sedan
564,2019 Nissan ,missing,19750,Location: Texas Nissan ,42504.0,berkshire,sedan
565,2019 Toyota ,missing,19773,Location: Texas Toyota of Grapevine ,55856.0,berkshire,sedan
566,2019 Honda ,missing,19783,Location: Delray Honda ,21146.0,berkshire,sedan
567,2019 Toyota ,missing,19807,Location: Texas Toyota of Grapevine ,54574.0,berkshire,sedan
568,2019 Ford ,missing,19808,Location: Camelback Ford ,43427.0,berkshire,sedan
569,2019 Honda ,missing,19880,Location: Showcase Honda ,22546.0,berkshire,sedan
570,2019 Hyundai ,missing,19888,Location: Peoria Ford ,27326.0,berkshire,sedan
571,2019 Kia ,missing,19888,Location: Superstition Springs Lexus ,29885.0,berkshire,sedan
572,2019 Volkswagen ,missing,19890,Location: Vandergriff Honda ,16410.0,berkshire,sedan
573,2019 Volkswagen ,missing,19898,Location: Van Chevrolet ,18627.0,berkshire,sedan
574,2019 Volkswagen ,missing,19899,Location: Cerritos Nissan ,41155.0,berkshire,sedan
575,2019 Volkswagen ,missing,19938,Location: Camelback Volkswagen ,16552.0,berkshire,sedan
576,2019 Hyundai ,missing,19965,Location: Camelback Hyundai ,19780.0,berkshire,sedan
577,2019 Toyota ,missing,19972,Location: Texas Toyota of Grapevine ,55105.0,berkshire,sedan
578,2019 Ford ,missing,19989,Location: Camelback Ford ,29366.0,berkshire,sedan
579,2019 Toyota ,missing,19994,Location: Texas Toyota of Grapevine ,55934.0,berkshire,sedan
580,2019 Ford ,missing,missing,Location: Joe Myers Ford ,34459.0,berkshire,sedan
581,2019 Nissan ,missing,19998,Location: Gwinnett Place Nissan ,12700.0,berkshire,sedan
582,2019 Toyota ,missing,19998,Location: Midway Chevrolet ,35344.0,berkshire,sedan
583,2019 Nissan ,missing,19999,Location: Reliable Nissan ,81582.0,berkshire,sedan
584,2019 Hyundai ,missing,20000,Location: Vandergriff Hyundai ,33611.0,berkshire,sedan
585,2019 Nissan ,missing,20000,Location: Honda of Fort Worth ,39129.0,berkshire,sedan
586,2019 Honda ,missing,20003,Location: Camelback Ford ,19821.0,berkshire,sedan
587,2019 Honda ,missing,20042,Location: Delray Honda ,15363.0,berkshire,sedan
588,2019 Hyundai ,missing,20150,Location: Town East Ford ,37014.0,berkshire,sedan
589,2019 Toyota ,missing,20212,Location: Toyota of Dallas ,34797.0,berkshire,sedan
590,2019 Nissan ,missing,20281,Location: North Park Toyota of San Antonio ,81237.0,berkshire,sedan
591,2019 Hyundai ,missing,20358,Location: Superstition Springs Lexus ,11526.0,berkshire,sedan
592,2019 Toyota ,missing,20375,Location: Texas Toyota of Grapevine ,53786.0,berkshire,sedan
593,2019 Toyota ,missing,20416,Location: Texas Toyota of Grapevine ,52318.0,berkshire,sedan
594,2019 Ford ,missing,20453,Location: Reliable Nissan ,20435.0,berkshire,sedan
595,2019 Toyota ,missing,20455,Location: Toyota of Dallas ,9839.0,berkshire,sedan
596,2019 Nissan ,missing,20476,Location: Peoria Nissan ,35140.0,berkshire,sedan
597,2019 Toyota ,missing,20491,Location: North Park Toyota of San Antonio ,37214.0,berkshire,sedan
598,2019 Nissan ,missing,20500,Location: Camelback Subaru ,47021.0,berkshire,sedan
599,2019 Nissan ,missing,20520,Location: Vandergriff Honda ,61094.0,berkshire,sedan
600,2019 Subaru ,missing,20597,Location: Toyota of Deerfield Beach ,14700.0,berkshire,sedan
601,2019 Nissan ,missing,20599,Location: Cerritos Nissan ,51070.0,berkshire,sedan
602,2019 Honda ,missing,20625,Location: Delray Honda ,2056.0,berkshire,sedan
603,2019 Honda ,missing,20632,Location: South County Lexus ,20906.0,berkshire,sedan
604,2019 Chevrolet ,missing,20664,Location: Texas Toyota of Grapevine ,57004.0,berkshire,sedan
605,2019 Toyota ,missing,20671,Location: North Park Toyota of San Antonio ,41573.0,berkshire,sedan
606,2019 Honda ,missing,20683,Location: Bell Honda ,26771.0,berkshire,sedan
607,2019 Kia ,missing,20688,Location: Van Chevrolet ,34340.0,berkshire,sedan
608,2019 Volkswagen ,missing,20699,Location: Orlando VW South ,30607.0,berkshire,sedan
609,2019 Chevrolet ,missing,20747,Location: Texas Toyota of Grapevine ,61749.0,berkshire,sedan
610,2019 Nissan ,missing,20750,Location: Honda of Fort Worth ,46701.0,berkshire,sedan
